tienda,id,nombre,sku,categorias,precio,moneda,presentacion_valor,presentacion_unidad,presentacion_base,precio_por_base,supuesto,en_stock,url,consultado
agrorepuestoskarina.com,10762,Semental,,Veterinarios,20.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/semental/,2026-09-10
agrorepuestoskarina.com,10761,Pega ratas Mickey,ART10868,Raticidas,7.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/pega-ratas-mickey/,2026-09-10
agrorepuestoskarina.com,10760,Mastitong,ART09864,Veterinarios,8.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/mastitong/,2026-09-10
agrorepuestoskarina.com,10755,Telopar gel,,Antiparasitarios,9.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/telopar-gel/,2026-09-10
agrorepuestoskarina.com,10752,Aceite mineral,,Veterinarios,16.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/aceite-mineral/,2026-09-10
agrorepuestoskarina.com,10751,Butox,ART00411,Garrapaticidas,10.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/butox/,2026-09-10
agrorepuestoskarina.com,10746,Aumentha ATP,,Vitaminas,35.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/aumentha-atp/,2026-09-10
agrorepuestoskarina.com,10742,Albendacor plus 6%,,Antiparasitarios,14.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/albendacor-plus-6/,2026-09-10
agrorepuestoskarina.com,10737,Destroyer,,Antiparasitarios,7.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/destroyer/,2026-09-10
agrorepuestoskarina.com,10732,RANIDE FORTE 57,,Antiparasitarios,10.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/ranide-forte-57/,2026-09-10
agrorepuestoskarina.com,10729,Romano plus 15%,,Antiparasitarios,45.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/romano-plus-15/,2026-09-10
agrorepuestoskarina.com,10726,Pentagal reforzado,,Antibiotico,25.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/pentagal-reforzado/,2026-09-10
agrorepuestoskarina.com,10723,OXITOCIN,,Veterinarios,10.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/oxitocin/,2026-09-10
agrorepuestoskarina.com,10720,Finestrol,,Antimicrobianos,8.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/finestrol/,2026-09-10
agrorepuestoskarina.com,10716,Fosgal,,Vitaminas,22.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/fosgal/,2026-09-10
agrorepuestoskarina.com,10714,Streptomix doble,ART11301,Antibiotico,50.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/streptomix-doble/,2026-09-10
agrorepuestoskarina.com,10713,Procamicin doble,ART11300,Antibiotico,17.0,PEN,,,,,,False,https://agrorepuestoskarina.com/product/procamicin-doble/,2026-09-10
agrorepuestoskarina.com,10712,Amistar 50 WG,ART07934,Fungicidas,32.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/amistar-50-wg/,2026-09-10
agrorepuestoskarina.com,10711,Dithamax rido,ART09852,Fungicidas,55.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/dithamax-rido/,2026-09-10
agrorepuestoskarina.com,10710,Quimifol N 510 plus,ART00184,Foliares,20.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/quimifol-n-510-plus/,2026-09-10
agrorepuestoskarina.com,10709,Quimifol pk 990 plus,ART01284,Foliares,47.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/quimifol-990/,2026-09-10
agrorepuestoskarina.com,10704,Kasumin,ART07741,Fungicidas,79.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/kasumin/,2026-09-10
agrorepuestoskarina.com,10702,Akron,ART11031,Insecticidas,39.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/akron/,2026-09-10
agrorepuestoskarina.com,10697,Milcozeb,ART11060,Fungicidas,27.0,PEN,,,,,,False,https://agrorepuestoskarina.com/product/milcozeb/,2026-09-10
agrorepuestoskarina.com,10696,Huella,,Herbicidas,20.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/huella/,2026-09-10
agrorepuestoskarina.com,10693,Valkary,ART10574,Herbicidas,78.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/valkary/,2026-09-10
agrorepuestoskarina.com,10689,Tronkal,,Fungicidas,55.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/tronkal/,2026-09-10
agrorepuestoskarina.com,10626,Reglone,ART10951,Herbicidas,30.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/reglone/,2026-09-10
agrorepuestoskarina.com,10624,Endemic,ART11059,Herbicidas,18.0,PEN,,,,,,False,https://agrorepuestoskarina.com/product/endemic/,2026-09-10
agrorepuestoskarina.com,10622,Roundup,ART00226,Herbicidas,28.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/roundup/,2026-09-10
agrorepuestoskarina.com,10618,Kalizon 120,,Molusquicidas,16.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/kalizon-120/,2026-09-10
agrorepuestoskarina.com,10616,Parachupadera,ART00569,Fungicidas,30.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/para-chupadera/,2026-09-10
agrorepuestoskarina.com,10612,Alphas,,Insecticidas,22.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/alphas/,2026-09-10
agrorepuestoskarina.com,10610,Tyson,ART10770,Herbicidas,52.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/tyson/,2026-09-10
agrorepuestoskarina.com,10608,Sumisclex 50% PM,ART11329,Fungicidas,90.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/sumisclex-50-pm/,2026-09-10
agrorepuestoskarina.com,10606,Fuzzil 800 WG,ART10483,Insecticidas,60.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/fuzzil-800-wg/,2026-09-10
agrorepuestoskarina.com,10604,Fos Ali,ART11325,Fungicidas,70.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/fos-ali/,2026-09-10
agrorepuestoskarina.com,10601,Campo forun 60 WDG,ART11092,Herbicidas,10.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/campo-forun-60-wdg/,2026-09-10
agrorepuestoskarina.com,10599,Super All 90 PS,ART09094,Insecticidas,10.0,PEN,,,,,,False,https://agrorepuestoskarina.com/product/super-all-90-ps/,2026-09-10
agrorepuestoskarina.com,10595,Treben,ART10379,Fungicidas,97.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/treben/,2026-09-10
agrorepuestoskarina.com,10590,Sandía Santa Ana,ART11090,Semillas,278.0,PEN,,,,,,False,https://agrorepuestoskarina.com/product/sandia-santa-ana/,2026-09-10
agrorepuestoskarina.com,10548,MOVENTO 150 OD,,Insecticidas,210.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/movento-150-od/,2026-09-10
agrorepuestoskarina.com,10543,Bayfolan Power,ART11154,Foliares,60.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/bayfolan-power/,2026-09-10
agrorepuestoskarina.com,10538,EMINENT EXCELL,ART11308,Fungicidas,148.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/eminent-excell/,2026-09-10
agrorepuestoskarina.com,10536,Santrazina,ART08059,Herbicidas,28.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/santrazina/,2026-09-10
agrorepuestoskarina.com,10520,Pasador,,Herbicidas,48.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/pasador/,2026-09-10
agrorepuestoskarina.com,10500,Zanahoria Shogun,ART11536,Semillas,280.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/zanahoria-shogun/,2026-09-10
agrorepuestoskarina.com,10495,Culantro Ramsés,ART11022,Semillas,40.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/culantro-rames/,2026-09-10
agrorepuestoskarina.com,10489,PEPINILLO HYB DARLIGTON 88%,ART11126,Semillas,78.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/pepinillo-hyb-darligton-88/,2026-09-10
agrorepuestoskarina.com,10428,Nutri Cu,ART11214,Fungicidas,62.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/nutri-cu/,2026-09-10
agrorepuestoskarina.com,10414,Corbat,ART08903,Fungicidas,65.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/corbat/,2026-09-10
agrorepuestoskarina.com,10411,Benlate,ART10198,Fungicidas,95.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/benlate/,2026-09-10
agrorepuestoskarina.com,10408,Deltox 2.5 ec,,Insecticidas,25.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/deltrox-2-5-ec/,2026-09-10
agrorepuestoskarina.com,10403,Coragen,,Insecticidas,215.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/coragen/,2026-09-10
agrorepuestoskarina.com,10398,Sandía Híbrido Afrodita F1,ART10488,Semillas,490.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/sandia-hibrido-afrodita-f1/,2026-09-10
agrorepuestoskarina.com,10365,Precisión 100 ec,ART10965,Insecticidas,49.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/precision-100-ec/,2026-09-10
agrorepuestoskarina.com,10362,Rezio gold,ART00674,Insecticidas,45.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/rezio-gold/,2026-09-10
agrorepuestoskarina.com,10346,Prolevan,ART01196,Veterinarios,55.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/prolevan/,2026-09-10
agrorepuestoskarina.com,10344,Sulfamont,ART10499,Antibiotico,32.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/sulfamont/,2026-09-10
agrorepuestoskarina.com,10343,Hepatin,,Vitaminas,23.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/hepatin/,2026-09-10
agrorepuestoskarina.com,10341,Tidu 1.8 ec,ART11073,Acaricida,25.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/tidu-1-8-ec/,2026-09-10
agrorepuestoskarina.com,10336,Cybor 75 wp,ART10794,Insecticidas,24.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/cybor-75-wp/,2026-09-10
agrorepuestoskarina.com,10332,Nairobi,ART11168,Insecticidas,115.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/nairobi/,2026-09-10
agrorepuestoskarina.com,10329,Araviga,ART11158,Insecticidas,20.0,PEN,,,,,,False,https://agrorepuestoskarina.com/product/araviga/,2026-09-10
agrorepuestoskarina.com,10328,Alfalfa 350 altura,ART08992,Semillas,40.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/alfalfa-350-altura/,2026-09-10
agrorepuestoskarina.com,10327,Pepinillo Jaguar F1,,Semillas,360.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/pepinillo-jaguar-f1/,2026-09-10
agrorepuestoskarina.com,10320,Regiment,,Insecticidas,42.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/regiment/,2026-09-10
agrorepuestoskarina.com,10316,Galgotrin,ART01011,Insecticidas,35.0,PEN,,,,,,False,https://agrorepuestoskarina.com/product/galgotrin/,2026-09-10
agrorepuestoskarina.com,10310,Dithane f mb,ART09849,Fungicidas,28.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/dithane-f-mb/,2026-09-10
agrorepuestoskarina.com,10307,Rapid master,ART10920,Bioestimulantes,35.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/rapid-master/,2026-09-10
agrorepuestoskarina.com,10298,Rhino 70 wg,ART11116,Insecticidas,40.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/rhino-70-wg/,2026-09-10
agrorepuestoskarina.com,10296,Maticin 240 sl,ART11115,Nematicida,65.0,PEN,,,,,,False,https://agrorepuestoskarina.com/product/maticin-240-sl/,2026-09-10
agrorepuestoskarina.com,10294,Ultraprim,ART08569,Herbicidas,25.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/ultraprim/,2026-09-10
agrorepuestoskarina.com,10293,Rankill 500 ce,ART10138,Insecticidas,75.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/rankill-500-ce/,2026-09-10
agrorepuestoskarina.com,10252,Ciclon,,Insecticidas,42.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/ciclon/,2026-09-10
agrorepuestoskarina.com,10247,Herbaglif 900,ART10085,Herbicidas,36.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/herbaglif-900/,2026-09-10
agrorepuestoskarina.com,10243,Javari,ART11041,Fungicidas,110.0,PEN,,,,,,False,https://agrorepuestoskarina.com/product/javari/,2026-09-10
agrorepuestoskarina.com,10242,Kadabra 480 sc,ART11065,Insecticidas,168.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/kadabra-480-sc/,2026-09-10
agrorepuestoskarina.com,10096,EL TROME CEBO RATICIDA,ART10589,Raticidas | Salud publica,2.5,PEN,,,,,,True,https://agrorepuestoskarina.com/product/el-trome-cebo-raticida/,2026-09-10
agrorepuestoskarina.com,10093,JAULA TOMAHAWK 1 X 1 (RATAS),ART11098,Raticidas | Salud publica,38.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/jaula-tomahawk-1-x-1-ratas/,2026-09-10
agrorepuestoskarina.com,10085,RYZUP,ART00123,Reguladores de crecimiento,19.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/ryzup/,2026-09-10
agrorepuestoskarina.com,10081,FULLGIB,ART08052,Reguladores de crecimiento,12.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/fullgib/,2026-09-10
agrorepuestoskarina.com,9870,BOLSA DE VIVERO 6 X 10 PLANA,ART10894,Viveros,5.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/bolsa-de-vivero-6-x-10-con-base/,2026-09-10
agrorepuestoskarina.com,9809,Ciperplus 20%,,Garrapaticidas | Salud publica | Veterinarios,22.0,PEN,,,,,,False,https://agrorepuestoskarina.com/product/ciperplus-20/,2026-09-10
agrorepuestoskarina.com,9807,MAIZ ADVANTA 9559,ART10782,Semillas,700.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/maiz-advanta-9559/,2026-09-10
agrorepuestoskarina.com,9785,Molimax Maíz,ART09767,Fertilizantes,165.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/molimax-maiz/,2026-09-10
agrorepuestoskarina.com,9779,Arveja Izui,ART11050,Semillas,15.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/arveja-izui/,2026-09-10
agrorepuestoskarina.com,9590,T-buco 400 ew,,Fungicidas,49.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/t-buco-400-ew/,2026-09-10
agrorepuestoskarina.com,9587,Borosoil Ulexita,ART10276,Fertilizantes,125.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/borosoil-ulexita/,2026-09-10
agrorepuestoskarina.com,9543,SPONSOR,ART09848,Fungicidas,45.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/sponsor/,2026-09-10
agrorepuestoskarina.com,9481,Fumigadora Lhaura Standar Azul Mulita,ART01131,Fumigadoras,240.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/fumigadora-lhaura-standar-azul-mulita/,2026-09-10
agrorepuestoskarina.com,9458,Pimmpon 720 sl,,Reguladores de crecimiento,30.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/pimmpon-720-sl/,2026-09-10
agrorepuestoskarina.com,9323,Rapaz,,Insecticidas,35.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/rapaz/,2026-09-10
agrorepuestoskarina.com,9321,Proteo,,Insecticidas,55.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/9321/,2026-09-10
agrorepuestoskarina.com,9313,Phosfin,ART10288,Insecticidas,15.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/phosfin/,2026-09-10
agrorepuestoskarina.com,9308,Ultrametrin 600,,Veterinarios,45.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/ultrametrin-600/,2026-09-10
agrorepuestoskarina.com,9306,Cicatriplus,ART10772,Accesorios,32.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/cicatriplus/,2026-09-10
agrorepuestoskarina.com,9305,Out dust,ART09621,Desinfectantes,35.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/out-dust/,2026-09-10
agrorepuestoskarina.com,9296,Simparica,,Veterinarios,50.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/simparica/,2026-09-10
agrorepuestoskarina.com,9281,Bravecto,,Veterinarios,110.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/bravecto/,2026-09-10
agrorepuestoskarina.com,9279,Biospore 6.4% pm,ART08540,Insecticidas,58.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/biospore-6-4-pm/,2026-09-10
agrorepuestoskarina.com,9278,Saturn 900 ec,ART09713,Herbicidas,315.0,PEN,,,,,,False,https://agrorepuestoskarina.com/product/saturn-900-ec/,2026-09-10
agrorepuestoskarina.com,9275,Ametsil 50 SC,ART10854,Herbicidas,43.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/ametsil-50-sc/,2026-09-10
agrorepuestoskarina.com,9273,Convey sc,ART10876,Herbicidas,320.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/convey-sc/,2026-09-10
agrorepuestoskarina.com,9270,Maiz Dekalb 8719,ART11054,Semillas,740.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/maiz-dekalb-8719/,2026-09-10
agrorepuestoskarina.com,9267,Ectofarm 100,ART10399,Antiparasitarios,9.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/ectofarm-100/,2026-09-10
agrorepuestoskarina.com,9119,Zapallo Macre,ART01188,Semillas,46.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/zapallo-macre/,2026-09-10
agrorepuestoskarina.com,9114,Coach 200 sc,,Insecticidas,50.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/coach-200-sc/,2026-09-10
agrorepuestoskarina.com,9112,Slayer,ART10989,Insecticidas,17.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/slayer/,2026-09-10
agrorepuestoskarina.com,9111,Tiezo 300 wg,ART10141,Insecticidas,35.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/tiezo-300-wg/,2026-09-10
agrorepuestoskarina.com,9107,Zoat 50 sg,ART09266,Insecticidas,16.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/zoat-5-sg/,2026-09-10
agrorepuestoskarina.com,9105,Ghoda,ART11044,Fungicidas,90.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/ghoda/,2026-09-10
agrorepuestoskarina.com,9101,Ciper cem,ART10643,Insecticidas,18.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/ciper-cem/,2026-09-10
agrorepuestoskarina.com,9096,Sulfato de potasio,ART10164,Fertilizantes,128.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/sulfato-de-potasio/,2026-09-10
agrorepuestoskarina.com,9093,Herbacil 700 wg,ART09478,Herbicidas,40.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/herbacil-700-wg/,2026-09-10
agrorepuestoskarina.com,9083,MAIZ ADVANTA 9139,ART10391,Semillas,690.0,PEN,,,,,,False,https://agrorepuestoskarina.com/product/maiz-advanta-9139/,2026-09-10
agrorepuestoskarina.com,9077,Semevin 350 sc,,Insecticidas,50.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/semevin-350-sc/,2026-09-10
agrorepuestoskarina.com,9074,Murder,,Insecticidas,70.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/murder/,2026-09-10
agrorepuestoskarina.com,9073,Konstrictor,,Insecticidas,49.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/konstrictor/,2026-09-10
agrorepuestoskarina.com,9053,Fulminate 200 sc,,Insecticidas,40.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/fulminate-200-sc/,2026-09-10
agrorepuestoskarina.com,9045,Square,ART10897,Fungicidas,75.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/square/,2026-09-10
agrorepuestoskarina.com,9044,Nealta sc,ART09403,Acaricida,395.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/nealta-sc/,2026-09-10
agrorepuestoskarina.com,9043,Cymbaz 250 ce,,Insecticidas,18.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/cymbaz-250-ce/,2026-09-10
agrorepuestoskarina.com,9026,Halkondor,ART10049,Insecticidas,33.0,PEN,,,,,,False,https://agrorepuestoskarina.com/product/halkondor/,2026-09-10
agrorepuestoskarina.com,9021,Carbonyl,,Fungicidas,25.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/carbonyl/,2026-09-10
agrorepuestoskarina.com,9020,Citogib,,Reguladores de crecimiento,85.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/citogib/,2026-09-10
agrorepuestoskarina.com,9019,Lessic 72 wp,ART09227,Fungicidas,45.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/lessic-72-wp/,2026-09-10
agrorepuestoskarina.com,9015,Cadete 45 ec,,Fungicidas,55.0,PEN,,,,,,False,https://agrorepuestoskarina.com/product/cadete-45-ec/,2026-09-10
agrorepuestoskarina.com,9010,Scala 40 sc,,Fungicidas,85.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/scala-40-sc/,2026-09-10
agrorepuestoskarina.com,9007,Unstop 100ec,ART10982,Insecticidas,54.0,PEN,,,,,,False,https://agrorepuestoskarina.com/product/unstop-100ec/,2026-09-10
agrorepuestoskarina.com,9005,Verango prime,,Nematicida,236.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/verango-prime/,2026-09-10
agrorepuestoskarina.com,9003,Abacus ec 18,ART09937,Insecticidas,75.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/abacus-ec-18/,2026-09-10
agrorepuestoskarina.com,9002,Previcur energy,ART09053,Fungicidas,160.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/previcur-energy/,2026-09-10
agrorepuestoskarina.com,9001,Serenade,ART09124,Fungicidas,85.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/serenade/,2026-09-10
agrorepuestoskarina.com,9000,Alion 500 sc,ART10905,Herbicidas,1020.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/alion-500-sc/,2026-09-10
agrorepuestoskarina.com,8999,Vayego 200sc,,Insecticidas,200.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/vayego-200sc/,2026-09-10
agrorepuestoskarina.com,8991,Engeo,,Insecticidas,75.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/engeo/,2026-09-10
agrorepuestoskarina.com,8990,PODIUM,,Fungicidas,30.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/podium/,2026-09-10
agrorepuestoskarina.com,8987,BIG-HOR PLUS,,Reguladores de crecimiento,40.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/big-hor-plus/,2026-09-10
agrorepuestoskarina.com,8984,DASH,ART10051,Coadyuvantes,32.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/dash/,2026-09-10
agrorepuestoskarina.com,8983,BAYFOLAN ALGAE,ART10823,Bioestimulantes,74.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/bayfolan-algae/,2026-09-10
agrorepuestoskarina.com,8912,BAYFOLAN COMPLETE,ART10786,Foliares,49.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/bayfolan-complete/,2026-09-10
agrorepuestoskarina.com,8910,MITTA 480 SC,,Herbicidas,42.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/mitta-480-sc/,2026-09-10
agrorepuestoskarina.com,8908,BETERRAGA MARAVILLA F1,ART10767,Semillas,345.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/beterraga-maravilla-f1/,2026-09-10
agrorepuestoskarina.com,8907,PORO GIGANTE,ART10535,Semillas,280.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/poro-gigante/,2026-09-10
agrorepuestoskarina.com,8906,ESPINACA FLAMINGO F1,ART10960,Semillas,98.0,PEN,,,,,,False,https://agrorepuestoskarina.com/product/espinaca-flamingo-f1/,2026-09-10
agrorepuestoskarina.com,8905,TREBOL ROJO,ART00836,Semillas,44.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/trebol-rojo/,2026-09-10
agrorepuestoskarina.com,8904,TREBOL BLANCO,ART01051,Semillas,38.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/trebol-blanco/,2026-09-10
agrorepuestoskarina.com,8903,COL CHINA NEW CHORUS,ART11161,Semillas,117.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/col-china-new-chorus/,2026-09-10
agrorepuestoskarina.com,8898,RABANITO VARDA,ART10271,Semillas,248.0,PEN,,,,,,False,https://agrorepuestoskarina.com/product/rabanito-varda/,2026-09-10
agrorepuestoskarina.com,8897,PEPINILLO RACER,ART10844,Semillas,245.0,PEN,,,,,,False,https://agrorepuestoskarina.com/product/pepinillo-racer/,2026-09-10
agrorepuestoskarina.com,8896,ACELGA VAR PRIUS PV F1,ART10377,Semillas,130.0,PEN,,,,,,False,https://agrorepuestoskarina.com/product/acelga-var-prius-pv-f1/,2026-09-10
agrorepuestoskarina.com,8895,CAIGUA PECHO DE PALOMA,ART09821,Semillas,125.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/caigua-pecho-de-paloma/,2026-09-10
agrorepuestoskarina.com,8893,ALBAHACA ITALIANA  DARK GREEN,ART10959,Semillas,88.0,PEN,,,,,,False,https://agrorepuestoskarina.com/product/albahaca-italiana-dark-green/,2026-09-10
agrorepuestoskarina.com,8892,BROCOLI MARACAIBO,ART10620,Semillas,930.0,PEN,,,,,,False,https://agrorepuestoskarina.com/product/brocoli-maracaibo/,2026-09-10
agrorepuestoskarina.com,8890,LECHUGA XENA,ART09244,Semillas,100.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/lechuga-xena/,2026-09-10
agrorepuestoskarina.com,8888,ESPINACA VIROFLAY,ART08504,Semillas,80.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/espinaca-viroflay/,2026-09-10
agrorepuestoskarina.com,8887,COLIFLOR,ART08116,Semillas,98.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/coliflor/,2026-09-10
agrorepuestoskarina.com,8886,TOMATE RIO GRANDE,ART07667,Semillas,295.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/tomate-rio-grande/,2026-09-10
agrorepuestoskarina.com,8885,CEBOLLA CHINA,ART09152,Semillas,195.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/cebolla-china/,2026-09-10
agrorepuestoskarina.com,8884,LECHUGA WHITHE BOSTON,ART08370,Semillas,185.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/lechuga-whithe-boston/,2026-09-10
agrorepuestoskarina.com,8883,ACELGA FORFHOOK,ART07657,Semillas,60.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/acelga-forfhook/,2026-09-10
agrorepuestoskarina.com,8881,AJI ESCABECHE,ART08095,Semillas,65.0,PEN,,,,,,True,https://agrorepuestoskarina.com/product/aji-escabeche/,2026-09-10
