ubigeo,dep,prov,dist,cod_se,sector,ha_se,ha_agricola,intensidad,lat,lon,region_nat,region_agraria,agencia_agraria,k,ha_dep,share,productores,ua_total,ua_micro_0_5,ua_pequeno_5_20,ua_mediano_20_100,ua_grande_100_mas,ua_objetivo_5_mas,est_productores,est_ua_micro_0_5,est_ua_pequeno_5_20,est_ua_mediano_20_100,est_ua_grande_100_mas,est_ua_objetivo_5_mas,gasto_ha,tam_usd,ha_comercial,sam_usd
200210,PIURA,AYABACA,SUYO,20021003,SANTA ROSA,16304.480943858483,8114.845882440382,0.4977064839035587,-4.534372942999937,-79.92768029199993,COSTA,PIURA,SAN LORENZO,PIURA,725257.904435112,0.011188910638293371,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,1598.335884680208,1415.5090848504944,133.06971422122305,14.344183438292102,3.311917548934838,150.72581520845,1400,11360784.235416535,1718.041702382321,2405258.3833352495
200210,PIURA,AYABACA,SUYO,20021004,SANTA ANA,6290.631940481859,807.5356439309935,0.1283711480136504,-4.54970564499996,-80.03861266299998,COSTA,PIURA,SAN LORENZO,PIURA,725257.904435112,0.0011134461809967668,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,159.05578695538813,140.86207635790097,13.242215430594547,1.427438004037855,0.32958006957504293,14.999233504207446,1400,1130549.9015033909,170.96811603480268,239355.36244872375
200210,PIURA,AYABACA,SUYO,20021005,SUYO,3588.907274520343,435.0403813035488,0.1212180611051568,-4.491872638999951,-80.02642434499995,COSTA,PIURA,SAN LORENZO,PIURA,725257.904435112,0.000599842316289393,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,85.68747488193978,75.8860514337711,7.13392466762975,0.7689978494830018,0.17755332562166032,8.080475842734412,1400,609056.5338249684,92.10495530385006,128946.93742539009
200210,PIURA,AYABACA,SUYO,20021006,SAN SEBASTIAN,19122.91794184701,957.0053369556142,0.0500449429248128,-4.534569296999962,-80.14996526299996,COSTA,PIURA,SAN LORENZO,PIURA,725257.904435112,0.0013195379617420445,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,188.49599783485107,166.93474753998603,15.693264978998135,1.691647666953301,0.39058323667564515,17.77549588262708,1400,1339807.47173786,202.61322298800533,283658.5121832075
200301,PIURA,HUANCABAMBA,HUANCABAMBA,20030101,PARIAMARCA,11041.346557915102,9184.314139592128,0.8318110559629396,-5.123971681999933,-79.56778155099994,SIERRA,PIURA,HUARMACA,PIURA,725257.904435112,0.012663514707565436,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,1808.9830759757226,1602.0612456541032,150.60718041707574,16.234625855098887,3.748400353439369,170.59020662561397,450,4132941.3628164576,1944.4651110063528,875009.2999528587
200301,PIURA,HUANCABAMBA,HUANCABAMBA,20030102,JICATE,4887.740322321292,3772.37180036999,0.7718028274011108,-5.15839081699994,-79.48654428099996,SIERRA,PIURA,HUARMACA,PIURA,725257.904435112,0.005201421145913894,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,743.0230106937997,658.0317891695668,61.86050168835394,6.668221909061613,1.5396206591905126,70.06834425660607,450,1697567.3101664956,798.6709992793673,359401.9496757153
200301,PIURA,HUANCABAMBA,HUANCABAMBA,20030103,CHONTAPAMPA,5132.706346928976,3915.338624534421,0.7628214746548015,-5.193098556999928,-79.42058093599996,SIERRA,PIURA,HUARMACA,PIURA,725257.904435112,0.005398546641948005,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,771.1823878022725,682.970135672842,64.20491521268762,6.920936794977342,1.5979698060166094,72.72382181368157,450,1761902.3810404893,828.9393456571036,373022.7055456966
200301,PIURA,HUANCABAMBA,HUANCABAMBA,20030104,CABEZA,5033.516402034458,2445.1478547418747,0.4857732963289022,-5.234856441999966,-79.39476538599996,SIERRA,PIURA,HUARMACA,PIURA,725257.904435112,0.0033714184151448145,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,481.6071206034367,426.5181436999705,40.09627921131728,4.322158408215652,0.9979398508828651,45.416377470415796,450,1100316.5346338437,517.6766193462051,232954.4787057923
200301,PIURA,HUANCABAMBA,HUANCABAMBA,20030105,QUISPAMPA BAJO,4615.412117356378,3446.988964495696,0.7468431587145173,-5.268700126999931,-79.49945411699997,SIERRA,PIURA,HUARMACA,PIURA,725257.904435112,0.004752776830719939,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,678.9341702683433,601.2737968543795,56.52477484775224,6.093059896982962,1.406821941893102,64.0246566866283,450,1551145.0340230633,729.7822872360346,328402.02925621555
200301,PIURA,HUANCABAMBA,HUANCABAMBA,20030106,JUZGARA,3066.629534251632,2645.523808130876,0.8626812526856065,-5.287967844999969,-79.47356008799994,SIERRA,PIURA,HUARMACA,PIURA,725257.904435112,0.003647700758520403,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,521.0740533546395,461.47062296041616,43.38210512108315,4.676352372423157,1.0797194245220392,49.13817691802835,450,1190485.7136588942,560.0993897923881,252044.72540657467
200301,PIURA,HUANCABAMBA,HUANCABAMBA,20030107,RODEOPAMPA,5636.1846731784,4199.135000613284,0.745031478580931,-5.23974325699993,-79.52923132499996,SIERRA,PIURA,HUARMACA,PIURA,725257.904435112,0.005789850720598353,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,827.0801754374747,732.4740146628976,68.85869462007621,7.422588623807088,1.7137958132971125,77.9950790571804,450,1889610.750275978,889.0235439465029,400060.59477592626
200301,PIURA,HUANCABAMBA,HUANCABAMBA,20030108,MATARA,4899.977536066965,4290.2141086825295,0.875557913705484,-5.190122342999928,-79.51253344399998,SIERRA,PIURA,HUARMACA,PIURA,725257.904435112,0.0059154324033518614,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,845.0195188188134,748.361353348044,70.35223757306369,7.583584341097087,1.750967991392151,79.68678990555293,450,1930596.3489071382,908.3064370717254,408737.89668227645
200302,PIURA,HUANCABAMBA,CANCHAQUE,20030201,LOS RANCHOS,6530.650818619857,3617.941972264092,0.5539940922807879,-5.221338844999934,-79.60566676099995,COSTA,PIURA,HUANCABAMBA,PIURA,725257.904435112,0.004988490232425705,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,712.605829702012,631.093899304176,59.32811433423891,6.395244477969754,1.4765931087980089,67.19995192100667,1400,5065118.761169729,765.9757529837127,1072366.0541771979
200302,PIURA,HUANCABAMBA,CANCHAQUE,20030202,SAN FRANCISCO,9923.536813888042,4310.81313616383,0.4344028965691772,-5.285335744999941,-79.62186586399997,COSTA,PIURA,HUANCABAMBA,PIURA,725257.904435112,0.005943834751475657,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,849.0767942482976,751.9545344091854,70.69002669929999,7.619996151391793,1.7593750864367945,80.06939793712857,1400,6035138.390629361,912.6675782140327,1277734.6094996457
200302,PIURA,HUANCABAMBA,CANCHAQUE,20030203,MARAYPAMPA,2388.011819329664,1922.3101851496745,0.8049835304790425,-5.348231876999932,-79.63426663299998,COSTA,PIURA,HUANCABAMBA,PIURA,725257.904435112,0.0026505194543821223,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,378.62670405848615,335.3172161738823,31.52262787096658,3.3979659405178806,0.7845537584971082,35.70514756998157,1400,2691234.2592095444,406.983584265956,569777.0179723384
200302,PIURA,HUANCABAMBA,CANCHAQUE,20030204,PAMPA MINAS,4164.330859533233,1176.301883449101,0.2824708033839917,-5.341200946999948,-79.57090673799996,COSTA,PIURA,HUANCABAMBA,PIURA,725257.904435112,0.0016219083945941929,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,231.68961416778046,205.18763100011134,19.289356536908734,2.0792865618697554,0.4800848847998811,21.84872798357837,1400,1646822.6368287415,249.0417833725595,348658.4967215833
200302,PIURA,HUANCABAMBA,CANCHAQUE,20030205,CANCHAQUE,2099.887757602874,1717.7491137523405,0.8180194905813615,-5.373821904999943,-79.60527661899994,COSTA,PIURA,HUANCABAMBA,PIURA,725257.904435112,0.002368466587193226,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,338.3354519805523,299.634707945815,28.168173121489037,3.0363741647817157,0.7010661098091949,31.905613396079946,1400,2404848.7592532765,363.67475789562235,509144.66105387127
200302,PIURA,HUANCABAMBA,CANCHAQUE,20030206,HUALTACAL,6037.976865945621,1284.1810379428505,0.2126839943997917,-5.398224477999975,-79.69583574799998,COSTA,PIURA,HUANCABAMBA,PIURA,725257.904435112,0.0017706543149544462,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,252.93796889124263,224.00547738488697,21.05839176775323,2.2699788317716,0.524113677226516,23.852484276751344,1400,1797853.4531199906,271.88151303878317,380634.1182542964
200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,20030301,TALANEO,2900.683073755217,100.11751651049946,0.0345151517641972,-5.066187217999925,-79.47546432999997,SIERRA,PIURA,HUANCABAMBA,PIURA,725257.904435112,0.0001380440197869734,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,19.719588226569147,17.463948943250003,1.6417575273264746,0.17697243336689988,0.04086102985694413,1.8595909905503185,450,45052.882429724756,21.196467683531793,9538.410457589307
200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,20030302,EL CARMEN,50322.85215160335,12206.011656979705,0.2425540511934358,-5.002707923999935,-79.34119937299994,SIERRA,PIURA,HUANCABAMBA,PIURA,725257.904435112,0.016829891246048133,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,2404.149964497976,2129.1495415375493,200.15789658925044,21.575920577433706,4.981647808830247,226.7154649755144,450,5492705.245640867,2584.206447079118,1162892.901185603
200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,20030303,SHAPAYA,10211.055945282347,3665.005201964954,0.3589251906565292,-5.086129623999966,-79.42710851599998,SIERRA,PIURA,HUANCABAMBA,PIURA,725257.904435112,0.005053381948066527,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,721.8756112813035,639.3033502498963,60.09987150835521,6.478435657421288,1.495801056627692,68.07410822240419,450,1649252.3408842292,775.9397858743241,349172.90364344587
200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,20030304,SALALA,2655.596073926611,1937.6133277910408,0.7296340534673453,-5.120359718999964,-79.46498877799996,SIERRA,PIURA,HUANCABAMBA,PIURA,725257.904435112,0.0026716197313288253,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,381.64087862032267,337.9866122104097,31.77357346469372,3.425016495563554,0.7907994404733323,35.9893894007306,450,871925.9975059683,410.22350251163266,184600.5761302347
200304,PIURA,HUANCABAMBA,HUARMACA,20030401,SUCCHIRCA,24289.675597857866,8130.1229572008115,0.3347151724792,-5.519267828999944,-79.59472410799998,SIERRA,PIURA,HUARMACA,PIURA,725257.904435112,0.011209974972328212,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,1601.344924797085,1418.173933749242,133.32023234589943,14.371187914524768,3.3181525918091506,151.00957285223333,450,3658555.330740365,1721.2761016437569,774574.2457396906
200304,PIURA,HUANCABAMBA,HUARMACA,20030402,PAMPA QUEMADA,7009.592676490195,2836.134714400625,0.4046076348933757,-5.538625157999945,-79.44603461599996,SIERRA,PIURA,HUARMACA,PIURA,725257.904435112,0.003910518861024521,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,558.6176192973528,494.71974110821213,46.507800814164625,5.013285179833436,1.1575135828632581,52.678599576861316,450,1276260.6214802812,600.4547447362129,270204.63513129577
200304,PIURA,HUANCABAMBA,HUARMACA,20030403,RODEPAMPA,14912.762136406987,7659.39218810098,0.5136132473676268,-5.611408758999971,-79.43877100199995,SIERRA,PIURA,HUARMACA,PIURA,725257.904435112,0.010560922040645276,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,1508.6277135061775,1336.0622473620338,125.60104582939427,13.539102056107243,3.1260329240310014,142.2661808095325,450,3446726.484645441,1621.6149246326165,729726.7160846774
200304,PIURA,HUANCABAMBA,HUARMACA,20030404,CHAMANA,18235.95059383728,5640.747520414769,0.3093201800141432,-5.692881470999964,-79.46596301299996,SIERRA,PIURA,HUARMACA,PIURA,725257.904435112,0.007777574688838762,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,1111.0265443006172,983.9409738849918,92.49869577435939,9.970850751091293,2.3021621078962733,104.77170863334696,450,2538336.384186646,1194.2358010338273,537406.1104652223
200304,PIURA,HUANCABAMBA,HUARMACA,20030405,SANTA ROSA,56690.76856555722,5410.292213109475,0.0954351537297119,-5.850036822999925,-79.52029563499997,SIERRA,PIURA,HUARMACA,PIURA,725257.904435112,0.007459818335001031,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,1065.6350491548974,943.7416175609804,88.71961945816726,9.563487105471323,2.208106227160305,100.4912127907989,450,2434631.495899264,1145.4447538319846,515450.13922439306
200304,PIURA,HUANCABAMBA,HUARMACA,20030406,PORCUYA,34515.758886148746,10865.429799853411,0.3147962018072195,-5.713627901999928,-79.60490006699996,SIERRA,PIURA,HUARMACA,PIURA,725257.904435112,0.014981470361658814,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,2140.1030411629617,1895.3058154534565,178.1746270112083,19.2062450036466,4.434515227051009,201.81538724190588,450,4889443.409934035,2300.3839852152482,1035172.7933468617
200304,PIURA,HUANCABAMBA,HUARMACA,20030407,PASHUL,35459.16153988471,8817.619594436235,0.248669715004911,-5.60201772299996,-79.68658670199994,SIERRA,PIURA,HUARMACA,PIURA,725257.904435112,0.012157908987292033,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,1736.757298834667,1538.0970659823151,144.59401158586414,15.586439321708387,3.5987410602384418,163.779191967811,450,3967928.817496306,1866.8300542547288,840073.5244146279
200305,PIURA,HUANCABAMBA,LALAQUIZ,20030501,EL ARRAYAN,3301.220252940416,2819.2798901590404,0.854011448538731,-5.139980862999948,-79.62434719099997,COSTA,PIURA,HUANCABAMBA,PIURA,725257.904435112,0.003887279094675869,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,555.2978186744479,491.7796782674442,46.23141027298011,4.983491799374464,1.1506346120240574,52.36553668437863,1400,3946991.846222657,596.886310861698,835640.8352063772
200305,PIURA,HUANCABAMBA,LALAQUIZ,20030502,LA LAGUNA,2532.728144727123,1924.964113307336,0.7600358203919009,-5.183298879999938,-79.64576395699999,COSTA,PIURA,HUANCABAMBA,PIURA,725257.904435112,0.00265417874322466,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,379.14943346964264,335.78015280535175,31.56614779317088,3.402657148814014,0.7856369079944994,35.75444184997939,1400,2694949.7586302706,407.5454629899692,570563.6481859569
200305,PIURA,HUANCABAMBA,LALAQUIZ,20030503,TUNAL,4676.170871862385,2969.2915544593443,0.6349835444051599,-5.211140747999934,-79.67979891999994,COSTA,PIURA,HUANCABAMBA,PIURA,725257.904435112,0.004094118156177922,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,584.8447786100162,517.9468879380689,48.691347231424025,5.248659476220096,1.211858974228665,55.151865681872785,1400,4157008.176243082,628.6461617381503,880104.6264334104
200305,PIURA,HUANCABAMBA,LALAQUIZ,20030504,TAMBO CHICO,4073.9708705918506,2373.239565544614,0.5825371955101483,-5.146069337999961,-79.69248978299998,COSTA,PIURA,HUANCABAMBA,PIURA,725257.904435112,0.0032722698381247974,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,467.4437463761273,413.9748572211681,38.91710518481822,4.195049932475991,0.96859187208494,44.08074698937914,1400,3322535.3917624597,502.45249292684935,703433.4900975891
200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,20030601,MERINO,3444.708999622573,1045.4077155864,0.303482156461095,-5.386715337999931,-79.51322075199994,COSTA,PIURA,HUANCABAMBA,PIURA,725257.904435112,0.0014414289167942896,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,205.90812076406428,182.35517226364558,17.142914107434486,1.8479118713302793,0.4266629593711097,19.417488938135875,1400,1463570.80182096,221.3294099960828,309861.1739945159
200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,20030602,SANTA ANA,3391.604768794833,1536.7618601336542,0.4531075891486391,-5.409670829999925,-79.55708628099995,COSTA,PIURA,HUANCABAMBA,PIURA,725257.904435112,0.0021189177680601846,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,302.68740316739735,268.06428683729393,25.200289015539774,2.716452578653157,0.6271996593458147,28.543941253538748,1400,2151466.604187116,325.3568830005001,455499.63620070013
200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,20030603,TALLAPAMPA,4398.396891236684,3072.103581814022,0.6984598383867646,-5.448207532999959,-79.59006193599998,COSTA,PIURA,HUANCABAMBA,PIURA,725257.904435112,0.0042358774210214485,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,605.095089592914,535.8808525334234,50.377290168208084,5.430394853749497,1.2538197166223488,57.061504738579934,1400,4300945.014539631,650.4131001447106,910578.3402025949
200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,20030604,LA CAPILLA,9524.121718292154,3713.096363959137,0.389862338364252,-5.432715666999968,-79.66207879599995,COSTA,PIURA,HUANCABAMBA,PIURA,725257.904435112,0.005119690997164917,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,731.3478589450084,647.6921080513337,60.88848502928236,6.5634438583654235,1.5154285351608154,68.9673574228086,1400,5198334.909542792,786.1214483506031,1100570.0276908444
200307,PIURA,HUANCABAMBA,SONDOR,20030701,CASHACOTO,4096.8022739828575,2056.5947586086413,0.5020000041664805,-5.27941420999997,-79.39816992299995,SIERRA,PIURA,HUANCABAMBA,PIURA,725257.904435112,0.00283567369074106,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,405.0759867223604,358.74107861565153,33.72466720398343,3.6353336715300393,0.8393594124593539,38.19936028797282,450,925467.6413738886,435.4137603323124,195936.19214954058
200307,PIURA,HUANCABAMBA,SONDOR,20030702,SONDOR,6713.764852814855,1783.2769953908276,0.2656150512395678,-5.332280226999956,-79.38110020699997,SIERRA,PIURA,HUANCABAMBA,PIURA,725257.904435112,0.0024588177315761684,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,351.24211295565567,311.0650312217011,29.24271928163537,3.152204331880648,0.7278100485465459,33.122733662062565,450,802474.6479258724,377.5480507411838,169896.6228335327
200307,PIURA,HUANCABAMBA,SONDOR,20030703,TACARPO,13181.028108307162,3054.5571291439137,0.231738913235366,-5.411071518999961,-79.36077155599997,SIERRA,PIURA,HUANCABAMBA,PIURA,725257.904435112,0.00421168402366196,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,601.639062780111,532.8201458334745,50.08955809341169,5.399378918334633,1.2466584710039401,56.73559548275026,450,1374550.7081147612,646.6982375517739,291014.20689829823
200307,PIURA,HUANCABAMBA,SONDOR,20030704,TULUCE,10073.77352790664,4867.165918175957,0.483152207531051,-5.491476555999952,-79.33771885099998,SIERRA,PIURA,HUANCABAMBA,PIURA,725257.904435112,0.006710945014748773,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,958.6584953568622,849.0016538158673,79.81326906040715,8.603431508907926,1.9864397243656366,90.40314029368072,450,2190224.6631791806,1030.4562946703218,463705.3326016448
200308,PIURA,HUANCABAMBA,SONDORILLO,20030801,ULPAMACHE,2960.545283094619,2335.856499044542,0.7889953625714861,-5.342163230999972,-79.48907961999998,SIERRA,PIURA,HUANCABAMBA,PIURA,725257.904435112,0.0032207253237231397,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,460.0806124938505,407.4539607042144,38.3040862750393,4.128969865013065,0.9533346958220493,43.386390835874415,450,1051135.4245700438,494.5379042654636,222542.05691945864
200308,PIURA,HUANCABAMBA,SONDORILLO,20030802,LA SOCCHA,8062.3880689778625,4674.098810334782,0.5797412342776694,-5.36168106599996,-79.44380109399998,SIERRA,PIURA,HUANCABAMBA,PIURA,725257.904435112,0.006444740252745453,142850.0,139981.0,126510.0,11893.0,1282.0,296.0,13471.0,920.631145104688,815.3240893748273,76.64729582590168,8.26215700401967,1.907643114812654,86.81709594473399,450,2103344.464650652,989.580922859843,445311.41528692935
