ruc,razon_social,fob,tn,semanas,lineas,rubro,pct,pct_acum,distrito,provincia,dep,fob_anual
20612734233,BREEDING TECHNOLOGY E.I.R.L.,31070.4,0.00483,2,4,Semillas,0.0005624801348652,99.9209093655115,SANTIAGO DE SURCO,LIMA,LIMA,6567.726829268293
20556632465,2M PROVEEDORES S.R.L,30865.0,3.143,1,1,Proteccion de cultivos,0.0005587616948161,99.92146812720632,MIRAFLORES,LIMA,LIMA,6524.308943089431
20609759977,VARSA IMPORTACIONES PERU S.A.C.,29874.2,2.1792,1,1,Fertilizantes,0.0005408248379483,99.92200895204428,SAN BORJA,LIMA,LIMA,6314.871544715447
20524492947,ALIANZAS COMERCIALES DEL PERU S.A.C. - A,29865.0,13.0,3,3,Fertilizantes,0.0005406582865926,99.92254961033088,MAGDALENA VIEJA,LIMA,LIMA,6312.926829268293
20609376881,AGROINDUSTRIA MADRID S.A.C.,29700.0,54.0,1,2,Fertilizantes,0.0005376712242358,99.92308728155513,VILLA EL SALVADOR,LIMA,LIMA,6278.048780487805
20602364900,HINODE PERU S.A.C.,29687.211,3.589433,1,6,Proteccion de cultivos,0.000537439699748,99.92362472125484,MIRAFLORES,LIMA,LIMA,6275.345414634146
20510305249,STAHL SAC,29606.37,84.0,1,1,Fertilizantes,0.0005359762021238,99.92416069745698,SANTIAGO DE SURCO,LIMA,LIMA,6258.257073170731
20130479104,AGRO COSTA S.A.C.,29257.824,5.935637,6,34,Fertilizantes,0.0005296663316012,99.9246903637886,SAN BORJA,LIMA,LIMA,6184.5806829268295
20431165334,HEXA QUIMICA SAC,28720.59,2.4,1,1,Proteccion de cultivos,0.0005199405651877,99.92521030435375,LINCE,LIMA,LIMA,6071.019024390243
20605653333,OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP,28686.4,5.344,2,2,Proteccion de cultivos,0.0005193216096605,99.92572962596344,ATE,LIMA,LIMA,6063.791869918699
20522527689,SAN FERNANDO INNOVACIONES Y COMERCIO S.A,28472.11,41.0,2,2,Fertilizantes,0.0005154422303123,99.92624506819374,MIRAFLORES,LIMA,LIMA,6018.4947967479675
20515880454,MENTOR SERVICE TRADE S.A.C.,28218.145,0.88175,2,2,Semillas,0.0005108445982428,99.92675591279198,MIRAFLORES,LIMA,LIMA,5964.811138211382
20429118523,REPRESENTACIONES & ASISTENCIA TECNICA S.,27822.732,11.593595999999998,9,59,Fertilizantes,0.000503686275287,99.92725959906726,SAN BORJA,LIMA,LIMA,5881.227902439025
20491855020,INTERAMSA  AGROINDUSTRIAL S.A.C.,27321.96,0.46,2,2,Proteccion de cultivos,0.0004946205953441,99.9277542196626,LURIN,LIMA,LIMA,5775.373658536585
20613406566,CORPORACION FOLSVITA ILLEMAS S.A.C.,27192.46,3.50645,1,5,Fertilizantes,0.0004922762039792,99.9282464958666,AREQUIPA,AREQUIPA,AREQUIPA,5747.999674796748
20104228411,AGROPECUARIA HUALLAMAYO S.R.LTDA.,27172.5,3.0,1,1,Semillas,0.0004919148599511,99.92873841072654,TARAPOTO,SAN MARTIN,SAN MARTIN,5743.780487804878
20611637838,CORPORACION ANDINA AVENTIS PERU EMPRESA,27098.291,26.1196,3,4,Semillas,0.0004905714241302,99.92922898215066,CHUPACA,CHUPACA,JUNIN,5728.0940325203255
20608556231,BLACK STRONG COMPANY IND S.A.C,27000.0,27.0,1,1,Fertilizantes,0.0004887920220325,99.92971777417269,CALLAO,CALLAO,CALLAO,5707.317073170731
20608319787,NUTRITION VEGETABLE CORPORATION FIGAL S.,26606.38,2.10569,3,4,Fertilizantes,0.0004816661584876,99.93019944033118,PIMENTEL,CHICLAYO,LAMBAYEQUE,5624.112845528455
20509376744,CONSORCIO DISTRIBUIDOR AGRICOLA S. A. C.,26308.0,32.0,3,3,Fertilizantes,0.0004762644635419,99.93067570479472,CALLAO,CALLAO,CALLAO,5561.040650406504
20602445764,AGROPECUARIA DOÑA MARIA S.A.C.,26000.0,1.57,1,1,Semillas,0.0004706886138091,99.93114639340853,LIMA,LIMA,LIMA,5495.934959349594
20103967199,COMERCIAL INDUSTRIAL SELVA S.A.,25968.38,3.066,1,1,Proteccion de cultivos,0.0004701161840411,99.93161650959256,IQUITOS,MAYNAS,LORETO,5489.251056910569
20386222348,PRODUCCION Y DISTRIBUCION AGRICOLA SOCIE,25938.6,23.4935,1,1,Proteccion de cultivos,0.0004695770645442,99.93208608665712,SANTA ANITA,LIMA,LIMA,5482.956097560976
20606352361,CORPORACION ECOPERU S.A.C.,25909.08,6.91125,1,11,Fertilizantes,0.0004690426519334,99.93255512930904,CHICLAYO,CHICLAYO,LAMBAYEQUE,5476.716097560976
20517325458,EMCIA S.A.C.,25592.161,25.4,4,7,Fertilizantes,0.0004633053379027,99.93301843464695,NUEVO CHIMBOTE,SANTA,ANCASH,5409.7250894308945
20100154138,AUTOREX PERUANA S A,25406.245000000003,5.326033000000001,5,5,Proteccion de cultivos,0.0004599396246594,99.93347837427162,MAGDALENA DEL MAR,LIMA,LIMA,5370.425772357725
20557650653,DICOISA PERU S.A.C.,25368.0,84.0,1,1,Fertilizantes,0.0004592472598119,99.93393762153144,VILLA EL SALVADOR,LIMA,LIMA,5362.341463414634
20462335653,QUIMICA REGASA S.A.C.,25120.0,21.0,1,1,Proteccion de cultivos,0.0004547576145725,99.934392379146,ATE,LIMA,LIMA,5309.918699186992
20492253694,SERVILET SERVICIOS Y VENTAS S.A.C.,25005.832,1.2182499999999998,3,3,Proteccion de cultivos,0.0004526907846624,99.93484506993066,SURQUILLO,LIMA,LIMA,5285.78562601626
20600950879,PROTEINAS NATURALES DEL PERU S.A.C. - PR,25000.0,5.0,1,1,Fertilizantes,0.0004525852055857,99.93529765513624,MIRAFLORES,LIMA,LIMA,5284.552845528455
20484296023,INVERSIONES LINEA SRL,24500.0,23.75,1,1,Proteccion de cultivos,0.0004435335014739,99.9357411886377,TUMBES,TUMBES,TUMBES,5178.861788617886
20495132839,AGROINVERSIONES OROMAR E.I.R.L.,24300.0,26.99,1,1,Fertilizantes,0.0004399128198293,99.93618110145754,SUNAMPE,CHINCHA,ICA,5136.585365853659
20602333087,SOLO SEMILLAS S.A.C.,24181.5,0.009453,4,7,Semillas,0.0004377675659548,99.93661886902348,MAGDALENA VIEJA,LIMA,LIMA,5111.536585365853
20475592272,INTI PERU S.A.C.,24180.85,1.874304,1,6,Proteccion de cultivos,0.0004377557987394,99.93705662482223,MAGDALENA DEL MAR,LIMA,LIMA,5111.39918699187
20552365004,COMERCIALIZADORA RIO MADERA E.I.R.L.,24125.0,23.75,1,1,Proteccion de cultivos,0.0004367447233902,99.93749336954562,CALLERIA,CORONEL PORTILLO,UCAYALI,5099.593495934959
20605401458,ALFA INDUSTRIAL SOLUTIONS S.A.C. - ALINS,23760.0,27.0,1,1,Fertilizantes,0.0004301369793886,99.937923506525,ATE,LIMA,LIMA,5022.4390243902435
20109333159,BATTILANA NUTRICION SAC,23662.597,0.13631,2,7,Proteccion de cultivos,0.0004283736531174,99.93835188017812,SAN BORJA,LIMA,LIMA,5001.849772357724
20611848022,BIOSBLUE E.I.R.L.,23573.602,56.0,2,2,Fertilizantes,0.0004267625403026,99.93877864271845,VILLA EL SALVADOR,LIMA,LIMA,4983.037821138211
20600399731,GLOBAL MANAGEMENT BUSINESS LATINA S.A.C.,23170.0,14.3,1,8,Fertilizantes,0.0004194559685368,99.93919809868696,CHEPEN,CHEPEN,LA LIBERTAD,4897.723577235773
20601781779,TECNOLOGIA BIO ORGANICA S.A.C.,23070.0,26.0,3,5,Fertilizantes,0.0004176456277144,99.9396157443147,CHEPEN,CHEPEN,LA LIBERTAD,4876.585365853659
20518807651,EVOLUTION DENTAL SAC,22870.749,4.3,2,16,Proteccion de cultivos,0.0004140385055225,99.94002978282022,CHORRILLOS,LIMA,LIMA,4834.467268292683
20451775210,SAINT-GOBAIN PRODUCTOS PARA LA CONSTRUCC,22850.0,1.25,4,4,Proteccion de cultivos,0.0004136628779053,99.94044344569812,SAN ISIDRO,LIMA,LIMA,4830.081300813008
20610943897,SEGUTECH S.A.C.,22802.0,25.316000000000003,1,3,Proteccion de cultivos,0.0004127939143106,99.94085623961244,MIRAFLORES,LIMA,LIMA,4819.934959349594
20600170750,EMPRESA COMERCIAL AMBIS E.I.R.L.,22680.0,26.95,1,1,Fertilizantes,0.0004105852985073,99.94126682491094,CERRO COLORADO,AREQUIPA,AREQUIPA,4794.1463414634145
20614740834,REGRA BIO S.A.C.,22673.159,4.636,3,6,Fertilizantes,0.0004104614530917,99.94167728636404,REQUE,CHICLAYO,LAMBAYEQUE,4792.700276422765
20513632569,MARINASOL S.A.,22652.51,0.57,8,9,Proteccion de cultivos,0.0004100876358152,99.94208737399984,SANTIAGO DE SURCO,LIMA,LIMA,4788.335447154472
20605705414,INTERNATIONAL FOOD SYNERGY SOCIEDAD ANON,22380.0,6.0,2,4,Fertilizantes,0.0004051542760403,99.94249252827588,ATE,LIMA,LIMA,4730.7317073170725
20102182767,RENEMAR S A,22374.0,10.206,1,6,Fertilizantes,0.0004050456555909,99.94289757393148,SANTA ANITA,LIMA,LIMA,4729.463414634147
20100074029,YOBEL SUPPLY CHAIN MANAGEMENT S.A.,22226.0,0.48,2,2,Proteccion de cultivos,0.0004023663511739,99.94329994028264,SANTIAGO DE SURCO,LIMA,LIMA,4698.178861788618
20611623748,BIO ADVANGE E.I.R.L.,22181.0,6.1,3,5,Fertilizantes,0.0004015516978038,99.94370149198043,PAUCARPATA,AREQUIPA,AREQUIPA,4688.666666666667
20602577938,KIMSA INTI S.A.C.,22180.0,6.261,1,3,Fertilizantes,0.0004015335943956,99.94410302557483,CHEPEN,CHEPEN,LA LIBERTAD,4688.455284552845
20605293051,SYMBORG PERU S.A.C.,21938.88,16.0,2,2,Fertilizantes,0.0003971685006048,99.94450019407545,SANTIAGO DE SURCO,LIMA,LIMA,4637.486829268293
20601744351,ZENDRA IMPORT S.A.C.,21873.0,25.8672,1,1,Proteccion de cultivos,0.000395975848071,99.94489616992352,SANTA ANITA,LIMA,LIMA,4623.5609756097565
20609763222,AGRONEGOCIOS EL CHAMAL E.I.R.L.,21851.9,0.0295,2,2,Semillas,0.0003955938661575,99.94529176378968,VIRU,VIRU,LA LIBERTAD,4619.10081300813
20515927787,IMPORTADORA Y DISTRIBUIDORA PROQUIMAS S.,21810.304,2.16,3,4,Proteccion de cultivos,0.000394840836789,99.94568660462646,RIMAC,LIMA,LIMA,4610.3081626016265
20523805534,MX3 SERVS SAC - MX3,21542.4,23.001,1,1,Proteccion de cultivos,0.0003899908613123,99.94607659548775,MAGDALENA DEL MAR,LIMA,LIMA,4553.678048780488
20600640683,FUNDOS DEL SUR  S.A.C.,21439.055,0.031535,1,2,Semillas,0.0003881199645895,99.94646471545236,MAGDALENA VIEJA,LIMA,LIMA,4531.832764227643
20601971489,QUILLACHEM E.I.R.L.,21170.7,9.095,3,3,Proteccion de cultivos,0.0003832618244757,99.94684797727685,LURIGANCHO,LIMA,LIMA,4475.107317073171
20602458491,NISSAN PERU S.A.C.,21148.11,0.4039,27,41,Proteccion de cultivos,0.0003828528684839,99.94723083014532,SAN ISIDRO,LIMA,LIMA,4470.332195121951
20506666032,T & CH ASOCIADOS S.A.C.,21000.0,0.850694,1,1,Proteccion de cultivos,0.0003801715726919,99.947611001718,JESUS MARIA,LIMA,LIMA,4439.024390243902
20609778343,RYFF SOLUTION S.A.C.,20937.495,19.35,13,15,Proteccion de cultivos,0.0003790400191609,99.94799004173716,SANTIAGO DE SURCO,LIMA,LIMA,4425.811951219512
20565586247,GIDDINGS BERRIES PERU S.A.C.,20830.0,16.571225000000002,2,5,Fertilizantes,0.000377093993294,99.94836713573044,SAN ISIDRO,LIMA,LIMA,4403.089430894309
20427643612,HALLMARK S.A.,20710.624,1.0084099999999998,6,16,Proteccion de cultivos,0.0003749328808339,99.94874206861128,LURIGANCHO,LIMA,LIMA,4377.855479674797
20603822197,AGRO GLOBALTEC S.A.C.,20630.0,4.15,3,5,Fertilizantes,0.0003734733116493,99.94911554192294,SANTIAGO DE SURCO,LIMA,LIMA,4360.8130081300815
20550508487,PROTECNO PERU S.A.C.- PROTECNO S.A.C.,20438.96,4.552,4,6,Proteccion de cultivos,0.0003700148365423,99.94948555675948,SANTIAGO DE SURCO,LIMA,LIMA,4320.430569105691
20611958952,PANDY PERU E.I.R.L.,20197.77,51.447,2,2,Proteccion de cultivos,0.0003656484755129,99.949851205235,LA VICTORIA,LIMA,LIMA,4269.447317073171
20601349401,AGROSEMILLERIA TRONCOSSY S.A.C.,20150.0,14.0,1,8,Fertilizantes,0.000364783675702,99.9502159889107,TRUJILLO,TRUJILLO,LA LIBERTAD,4259.349593495935
20154623290,MUNICIPALIDAD PROVINCIAL DANIEL ALCIDES,20053.495000000003,0.473043,1,2,Proteccion de cultivos,0.0003630366062914,99.950579025517,YANAHUANCA,DANIEL ALCIDES CARRION,PASCO,4238.950162601626
20602393241,BIO AGRY PERU S.A.C.,20052.0,6.5,3,4,Fertilizantes,0.0003630095416961,99.95094203505867,PAUCARPATA,AREQUIPA,AREQUIPA,4238.634146341464
20601613574,LUBSERVIS L & A S.R.L.,20006.286,12.825115000000002,1,3,Fertilizantes,0.0003621819624926,99.95130421702116,CHICLAYO,CHICLAYO,LAMBAYEQUE,4228.971024390245
20492049655,SOPORTE TEXTIL SOCIEDAD ANONIMA,19893.827,2.0,2,2,Proteccion de cultivos,0.0003601460713072,99.95166436309248,SANTA ANITA,LIMA,LIMA,4205.199203252033
20606353023,XIN LONG SOCIEDAD ANONIMA CERRADA - XIN,19843.372,39.595105,5,5,Proteccion de cultivos,0.0003592326638453,99.95202359575632,LA VICTORIA,LIMA,LIMA,4194.533918699187
20603402589,INDUSTRIAS ISLAS PERU SAC,19809.208,2.7141840000000004,3,3,Proteccion de cultivos,0.0003586141790068,99.95238220993532,LURIN,LIMA,LIMA,4187.312260162601
20602023673,AGROW S.A.C.,19571.389,18.6,1,3,Fertilizantes,0.0003543088445665,99.95273651877989,PUNTA HERMOSA,LIMA,LIMA,4137.041577235772
20607575160,FRG FARMS S.A.C.,19514.304,0.002394,1,1,Semillas,0.000353275411508,99.9530897941914,MAGDALENA DEL MAR,LIMA,LIMA,4124.9748292682925
20123294662,MEQUIM S.A.,19363.759,0.6167140000000001,3,3,Proteccion de cultivos,0.000350550033917,99.95344034422531,SAN BORJA,LIMA,LIMA,4093.1523089430893
20604396817,HEALTHY GREEN WORLD PERU LIMITED COMPANY,19330.298000000003,2.653961,5,6,Fertilizantes,0.0003499442757745,99.95379028850108,MIRAFLORES,LIMA,LIMA,4086.0792520325213
20482470590,GRUPO VEGADENT S.A.C.,19232.08,4.3093,1,2,Proteccion de cultivos,0.0003481661952256,99.9541384546963,TRUJILLO,TRUJILLO,LA LIBERTAD,4065.3177235772364
20610092153,SOLUCIONES Y DESARROLLO SANITARIO S.A.C.,19159.06,5.33334,2,14,Proteccion de cultivos,0.0003468442843571,99.95448529898066,SANTIAGO DE SURCO,LIMA,LIMA,4049.882601626017
20547020431,PHARMABRAND PERU S.A.C.,19104.0,1.656,1,2,Proteccion de cultivos,0.0003458475107003,99.95483114649136,SANTIAGO DE SURCO,LIMA,LIMA,4038.243902439024
20502073746,CORPORACION MNO S.R.L.,19000.0,10.0,1,1,Fertilizantes,0.0003439647562451,99.9551751112476,VILLA EL SALVADOR,LIMA,LIMA,4016.260162601626
20100050359,A W FABER CASTELL PERUANA S A,18911.003,4.03,14,15,Proteccion de cultivos,0.0003423536072234,99.95551746485482,ATE,LIMA,LIMA,3997.4477886178865
20600719018,INVERSIONES ALISMAR SOCIEDAD ANONIMA CER,18850.0,29.0,1,1,Fertilizantes,0.0003412492450116,99.95585871409985,LA VICTORIA,LIMA,LIMA,3984.5528455284552
20610476636,KORPER EXPRESS S.A.C.,18564.67,120.0975,5,5,Fertilizantes,0.0003360837995432,99.95619479789936,CHIMBOTE,SANTA,ANCASH,3924.2391869918692
20602351123,UNUS PERU S.A.C.,18497.120000000003,0.04,1,2,Proteccion de cultivos,0.0003348609143177,99.9565296588137,LA VICTORIA,LIMA,LIMA,3909.9603252032525
20601582229,ADITIVOS E INDUSTRIA S.A.C.,18406.25,14.725,11,15,Proteccion de cultivos,0.0003332158576124,99.9568628746713,SAN JUAN DE MIRAFLORES,LIMA,LIMA,3890.7520325203254
20557098403,INNOVACION GANADERA S.A.C.,18350.0,0.9,1,1,Proteccion de cultivos,0.0003321975408999,99.9571950722122,SANTIAGO DE SURCO,LIMA,LIMA,3878.8617886178863
20535594334,AGUA MUNDO SOCIEDAD ANONIMA CERRADA,18170.45,2.78284,2,2,Proteccion de cultivos,0.0003289470739533,99.95752401928615,LA PERLA,CALLAO,CALLAO,3840.9081300813004
20602672841,SENSIENT NATURAL COLORS PERU S.A.C.,18050.0,0.361,2,2,Semillas,0.0003267665184328,99.95785078580458,CHORRILLOS,LIMA,LIMA,3815.4471544715448
20603760868,SELVA SANA S.A.C.,18000.0,20.0,1,2,Fertilizantes,0.0003258613480217,99.9581766471526,JAEN,JAEN,CAJAMARCA,3804.878048780488
20602657648,INDUSTRIA & SOLUCIONES QUIMICAS S.A.C.,17955.0,54.0,2,2,Fertilizantes,0.0003250466946516,99.95850169384724,PACHACAMAC,LIMA,LIMA,3795.3658536585363
20612733491,CORPORACION C9 S.A.C.,17815.04,10.425,2,8,Fertilizantes,0.0003225129416367,99.95882420678888,ATE,LIMA,LIMA,3765.7808130081303
20614375702,DAXA S.A.C,17718.58,26.0,1,3,Fertilizantes,0.0003207666868794,99.95914497347576,MIRAFLORES,LIMA,LIMA,3745.390894308943
20611491191,INVERSIONES CASTILLO REYES S.A.C,17600.054,40.0,2,2,Fertilizantes,0.0003186209623163,99.95946359443808,TRUJILLO,TRUJILLO,LA LIBERTAD,3720.336617886179
20546357377,QSI PERU S.A.,17555.121,1.106898,9,12,Fertilizantes,0.0003178075218746,99.95978140195996,SAN ISIDRO,LIMA,LIMA,3710.8385853658538
20535626988,PACIFIC FARMS S.A.C.,17409.6,10.8,1,1,Fertilizantes,0.0003151730958066,99.96009657505576,SANTIAGO DE SURCO,LIMA,LIMA,3680.0780487804877
20570781546,AGROVET LA FORTALEZA S.R.L.,17400.1,0.0040999999999999,2,12,Semillas,0.0003150011134284,99.9604115761692,CAJAMARCA,CAJAMARCA,CAJAMARCA,3678.0699186991865
20601912997,SOLAGRI PERU S.A.C.,17314.0,15.11,1,1,Fertilizantes,0.0003134424099804,99.96072501857918,HUANCHACO,TRUJILLO,LA LIBERTAD,3659.8699186991867
20603930003,KALOE PERU S.A.C.,17286.48,2.002716,4,4,Fertilizantes,0.0003129442041861,99.96103796278337,COMAS,LIMA,LIMA,3654.052682926829
20555837659,AGRICOLA SANTA AZUL S.R.L,16848.744,0.087804,4,14,Fertilizantes,0.000305019690684,99.96134298247404,SAN ISIDRO,LIMA,LIMA,3561.523121951219
20607040380,SUTERRA PERU SRL,16740.18,0.11196,1,2,Proteccion de cultivos,0.0003030543122736,99.96164603678632,SANTIAGO DE SURCO,LIMA,LIMA,3538.5746341463414
20293847038,TEXTILES CAMONES S.A.,16670.0,0.295038,5,5,Proteccion de cultivos,0.0003017838150845,99.9619478206014,PUENTE PIEDRA,LIMA,LIMA,3523.739837398374
20514128856,AGROINDUSTRIAL LA BOTIJA S.A,16525.0,25.0,1,2,Fertilizantes,0.0002991588208921,99.9622469794223,SAN ISIDRO,LIMA,LIMA,3493.089430894309
20612492914,GREEN IMPORT SOLUTIONS PERU S.A.C.,16433.783,6.4239,1,3,Fertilizantes,0.0002975074823042,99.9625444869046,SAN ISIDRO,LIMA,LIMA,3473.807788617886
20563670551,DISTRIBUIDORA ALESSANDRITA S.R.L.,16343.04,22.5404,1,2,Proteccion de cultivos,0.0002958647247318,99.96284035162934,LIMA,LIMA,LIMA,3454.626341463415
20601226015,AGROCASAGRANDE S.A.C.,16296.0,48.5,1,1,Fertilizantes,0.0002950131404089,99.96313536476974,CASA GRANDE,ASCOPE,LA LIBERTAD,3444.6829268292686
20605514431,COMPANI OF THE WORLD JEGCM CHUI S.A.,16168.32,0.3,1,1,Proteccion de cultivos,0.000292701697247,99.963428066467,SAN JUAN DE LURIGANCHO,LIMA,LIMA,3417.693658536585
20601384958,EVEREST IMPORTACIONES S.A.C.,16150.0,18.81,1,1,Proteccion de cultivos,0.0002923700428083,99.9637204365098,SANTA ANITA,LIMA,LIMA,3413.8211382113823
20492386066,INVERSIONES FVX EMPRESA INDIVIDUAL DE RE,16110.0,3.9,1,2,Proteccion de cultivos,0.0002916459064794,99.96401208241628,AREQUIPA,AREQUIPA,AREQUIPA,3405.3658536585363
20603153562,"""MULTIAGRO FELYDA S.R.L.""",16065.0,27.0,1,1,Fertilizantes,0.0002908312531093,99.9643029136694,JESUS NAZARENO,HUAMANGA,AYACUCHO,3395.8536585365855
20517160432,CONSORCIO GLM S.A.C.,16015.0,18.0,1,1,Fertilizantes,0.0002899260826982,99.9645928397521,LURIN,LIMA,LIMA,3385.2845528455287
20559267865,GRUPO BIOGENET AGRY PERU S.A.C. - BIOGEN,15923.841,6.0,2,3,Fertilizantes,0.0002882757941079,99.9648811155462,JOSE LUIS BUSTAMANTE Y RIVERO,AREQUIPA,AREQUIPA,3366.0151707317073
20546459455,ALBERTO NEGOCIACIONES E.I.R.L,15763.118,3.002492,4,8,Proteccion de cultivos,0.000285366160028,99.96516648170623,CARMEN DE LA LEGUA REYNOSO,CALLAO,CALLAO,3332.0412032520326
20605879218,DRISCOLL'S DE PERU S.A.C.,15704.845,10.45149,1,4,Fertilizantes,0.0002843112201206,99.96545079292636,SANTIAGO DE SURCO,LIMA,LIMA,3319.723333333333
20555244755,QUIMIGEN S.A.C,15680.0,16.0,1,1,Proteccion de cultivos,0.0002838614409433,99.96573465436732,ATE,LIMA,LIMA,3314.471544715447
20548284547,AGROSEED DEL PERU S.A.C.,15629.851,2.8003240000000003,2,7,Semillas,0.0002829535731243,99.96601760794044,MAGDALENA DEL MAR,LIMA,LIMA,3303.870943089431
20608177168,ENCINAS TRADING GROUP SOCIEDAD ANONIMA C,15583.0,2.172,1,6,Fertilizantes,0.0002821054103456,99.96629971335078,TACNA,TACNA,TACNA,3293.967479674797
20601932394,ABONOS VIVOS S.A.C,15550.0,50.0,1,1,Fertilizantes,0.0002815079978743,99.96658122134863,BARRANCO,LIMA,LIMA,3286.991869918699
20601225639,AGROSANJACINTO S.A.C.,15456.0,46.0,1,1,Fertilizantes,0.0002798062775013,99.96686102762617,CASA GRANDE,ASCOPE,LA LIBERTAD,3267.121951219512
20565302401,CORPORACION AGROMUNDO S.A.C.,15360.0,22.0,2,5,Fertilizantes,0.0002780683503118,99.96713909597646,SAN JUAN DE LURIGANCHO,LIMA,LIMA,3246.829268292683
20609385406,LOGUIM S.A.C.,15301.0,28.0,1,1,Fertilizantes,0.0002770002492266,99.96741609622568,SAN ISIDRO,LIMA,LIMA,3234.3577235772354
20603433409,FERTILIZACION GREEN & COMPAÑIA S.A.C. _,15085.0,5.0,1,3,Fertilizantes,0.0002730899130504,99.96768918613874,SAN VICENTE DE CAÑETE,CAÑETE,LIMA,3188.6991869918697
20601024579,EKOTECH SERV SAC,14994.0,3.243751,1,1,Proteccion de cultivos,0.000271442502902,99.96796062864163,BARRANCO,LIMA,LIMA,3169.4634146341464
20507248161,IMPROVEK BIOSUBS S.A.C - IMPROVEK S.A.C.,14935.275,13.2,2,6,Fertilizantes,0.0002703793802541,99.9682310080219,LA MOLINA,LIMA,LIMA,3157.0499999999997
20536409581,BIO AGRO YQD S.A.C.,14556.657,8.0,1,3,Fertilizantes,0.0002635251040394,99.96849453312596,COMAS,LIMA,LIMA,3077.016926829268
20509870196,WINLUCK E. I. R. L.,14550.0,21.825,1,5,Proteccion de cultivos,0.0002634045896508,99.9687579377156,LIMA,LIMA,LIMA,3075.609756097561
20521698013,LABORATORIO QUIMICO VETERINARIO LABET S.,14502.0,3.158,2,2,Fertilizantes,0.0002625356260561,99.96902047334164,CARABAYLLO,LIMA,LIMA,3065.4634146341464
20613968157,AGRO UP E.I.R.L.,14495.361,2.66962,3,16,Fertilizantes,0.0002624154375289,99.96928288877918,TRUJILLO,TRUJILLO,LA LIBERTAD,3064.060048780488
20602968007,GLOBAL PERUVIAN SHOP S.A.C.,14490.17,0.273,1,1,Proteccion de cultivos,0.0002623214627368,99.96954521024192,SAN ISIDRO,LIMA,LIMA,3062.9627642276423
20455586144,TECNOAGRO MHERIDA E.I.R.L.,14420.0,3.0,2,2,Fertilizantes,0.0002610511465818,99.9698062613885,MAJES,CAYLLOMA,AREQUIPA,3048.130081300813
20604920036,IMPORTADORA ACUATICA S.A.C.,14418.482,5.265847999999999,5,35,Fertilizantes,0.0002610236656081,99.9700672850541,LIMA,LIMA,LIMA,3047.8092032520326
20610618708,AGROBIOTEC S.A.C.,14248.0,13.0,1,1,Fertilizantes,0.0002579373603674,99.97032522241447,SULLANA,SULLANA,PIURA,3011.7723577235774
20610578463,DROGUERIA MAGIC SHOP S.A.C.,14081.3,2.906098,2,7,Proteccion de cultivos,0.0002549195222165,99.9705801419367,LIMA,LIMA,LIMA,2976.534959349593
20548340391,EQUIPAK INTERNACIONAL S.A.C - EQUIPAK S.,13859.48,0.23,1,1,Proteccion de cultivos,0.0002509038242044,99.9708310457609,MIRAFLORES,LIMA,LIMA,2929.6461788617885
20605573127,QUIMICA ALLENDE S.A.C.,13698.498,10.4,8,8,Proteccion de cultivos,0.0002479895013418,99.97107903526224,SAN JUAN DE LURIGANCHO,LIMA,LIMA,2895.617463414634
20566066026,CALVATIS S.A.C.,13665.634,2.2,1,2,Proteccion de cultivos,0.0002473945509339,99.9713264298132,SANTIAGO DE SURCO,LIMA,LIMA,2888.670601626016
20609399253,INVERSIONES CHURATA E.I.R.L.,13650.0,30.0,1,1,Semillas,0.0002471115222497,99.97157354133545,LA VICTORIA,LIMA,LIMA,2885.3658536585363
20517342549,ACUARIO WALDEMAR S.A.C.,13634.026,2.718707,8,52,Fertilizantes,0.0002468223384068,99.97182036367386,LIMA,LIMA,LIMA,2881.9892357723575
20606231815,BLUEFER S.A.C.,13576.805,7.2,2,2,Proteccion de cultivos,0.0002457864432848,99.97206615011714,LURIN,LIMA,LIMA,2869.8937398373987
20207931471,GROVE PERU SOCIEDAD ANONIMA CERRADA,13451.0,1.5,2,3,Proteccion de cultivos,0.0002435089440133,99.97230965906115,SURQUILLO,LIMA,LIMA,2843.3008130081303
20548411085,PEPAS TROPICALES DEL PERU S.A.C.,13418.3,0.0125,1,1,Semillas,0.0002429169625644,99.97255257602372,LA MOLINA,LIMA,LIMA,2836.3886178861785
20610810684,MYLVA BIOCIDAS PERU SOCIEDAD ANONIMA CER,13217.159,0.20368,2,11,Proteccion de cultivos,0.0002392756249309,99.97279185164864,SANTIAGO DE SURCO,LIMA,LIMA,2793.8710081300815
