cod_se,ubigeo,dep,prov,dist,sector,region_nat,lat,lon,alt_m,piso,ha_agricola,s_sam_usd,s_clientes_sam
1040201,010402,AMAZONAS,CONDORCANQUI,EL CENEPA,ANEXO PAGATA,SELVA BAJA,-3.948066436999966,-78.29681721299994,980.4013300133737,selva alta,3914.444287400877,139735.4354709412,39.94663177044928
1040202,010402,AMAZONAS,CONDORCANQUI,EL CENEPA,HUAMPAMI,SELVA BAJA,-4.483687325999938,-78.14961229199997,248.23373514489504,selva baja,6671.071526165829,238139.82683747253,68.07782106589084
1040203,010402,AMAZONAS,CONDORCANQUI,EL CENEPA,KUSU KUBAIN,SELVA BAJA,-4.384980494999979,-78.46725595899994,1035.847587964161,ceja de selva,7494.867824093737,267547.2026943247,76.48460500533879
1040301,010403,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,SOLEDAD,SELVA BAJA,-3.497307624999962,-77.90364466699998,438.57856095984266,selva alta,10130.371585140088,361627.8023136496,103.37973763272292
1040302,010403,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,PUERTO GALILEA,SELVA BAJA,-3.88125228399997,-77.98220784699998,931.1760251872181,selva alta,4561.034632939666,162817.02173747125,46.5450412874016
1040303,010403,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,YUTUPIS,SELVA BAJA,-4.25368562999995,-77.79138596099995,205.112607227906,selva baja,7624.292129568597,272167.3123084181,77.80537104346863
1050101,010501,AMAZONAS,LUYA,LAMUD,CUEMAL,SIERRA,-6.125880673999973,-77.98621359299995,2867.435296714823,quechua,2121.405246820052,75728.6256260828,21.648793036440832
1050102,010501,AMAZONAS,LUYA,LAMUD,LAMUD,SIERRA,-6.117150268999978,-77.92405851399997,2652.3211112928984,quechua,536.6733763942293,19157.83760097951,5.476714489672469
1050201,010502,AMAZONAS,LUYA,CAMPORREDONDO,SANTA ROSA DE JAIPE,SELVA ALTA,-6.125190146999955,-78.33903366099997,1675.7275556898912,ceja de selva,1958.3939017313508,69909.54643622466,19.985273594454423
1050202,010502,AMAZONAS,LUYA,CAMPORREDONDO,LA LIBERTAD,SELVA ALTA,-6.145089044999963,-78.30292633899995,1988.8140158139922,ceja de selva,879.1178921302396,31382.212254879523,8.971336961614504
1050203,010502,AMAZONAS,LUYA,CAMPORREDONDO,EL PALTO,SELVA ALTA,-6.196097606999956,-78.30104201699999,1831.7969921771328,ceja de selva,1530.1751533365975,54623.255741947534,15.615331042356972
1050204,010502,AMAZONAS,LUYA,CAMPORREDONDO,EL PROGRESO,SELVA ALTA,-6.248896569999943,-78.33352554399994,1276.3095242031134,ceja de selva,597.1955702860655,21318.32182254646,6.094339270057886
1050205,010502,AMAZONAS,LUYA,CAMPORREDONDO,CAMPORREDONDO,SELVA ALTA,-6.230342030999964,-78.34929874199997,1504.551972139038,ceja de selva,661.3946196328026,23610.06017891051,6.749486104698318
1050206,010502,AMAZONAS,LUYA,CAMPORREDONDO,COCOCHO,SELVA ALTA,-6.206173602999968,-78.36347975399997,1391.0021615175351,ceja de selva,1313.160977232218,46876.41655485874,13.400716464826443
1050207,010502,AMAZONAS,LUYA,CAMPORREDONDO,GUADALUPE,SELVA ALTA,-6.186361384999941,-78.37912565499994,1525.6117597856894,ceja de selva,699.6384806728994,24975.26611471307,7.139762047407764
1050301,010503,AMAZONAS,LUYA,COCABAMBA,CHUILON,SIERRA,-6.59205450099995,-78.09713346599995,1697.6455570015892,yunga,63.55425077008917,2268.720731566343,0.648566710000425
1050302,010503,AMAZONAS,LUYA,COCABAMBA,YOMBLON,SIERRA,-6.579970659999958,-78.04774227899998,2076.297759049397,yunga,368.173432106411,13142.82975742137,3.75718427449703
1050303,010503,AMAZONAS,LUYA,COCABAMBA,COCABAMBA,SIERRA,-6.578929852999977,-77.99301214399998,2347.146697867259,quechua,1385.9196335421766,49473.710519796805,14.143213493352665
1050304,010503,AMAZONAS,LUYA,COCABAMBA,LA GRANADILLA,SIERRA,-6.654493886999944,-77.96278565899996,2686.580657648478,quechua,1098.392642341363,39209.7480323469,11.209020540720186
1050305,010503,AMAZONAS,LUYA,COCABAMBA,PACAE GRANDE,SIERRA,-6.700202824999963,-78.02801650999999,1321.0124706715749,yunga,47.84510748842239,1707.9453529501764,0.4882559951125558
1050306,010503,AMAZONAS,LUYA,COCABAMBA,BUENA VISTA,SIERRA,-6.643560543999968,-78.04378300399998,2544.7935852642663,quechua,603.9846338473244,21560.673656809584,6.163621191637579
1050401,010504,AMAZONAS,LUYA,COLCAMAR,PONAYA,SIERRA,-6.290455872999928,-77.95928513999996,2232.0745777058696,yunga,722.5983031471093,25794.87179976408,7.374065439295129
1050402,010504,AMAZONAS,LUYA,COLCAMAR,TUETA,SIERRA,-6.327250024999955,-77.98070632699995,2689.8108656845316,quechua,770.475996250392,27503.98037404232,7.862653968341564
1050403,010504,AMAZONAS,LUYA,COLCAMAR,VILAYA,SIERRA,-6.308766825999953,-78.04477026399996,2835.0954834582303,quechua,20.39032362678104,727.8812884251118,0.2080818348139383
1050404,010504,AMAZONAS,LUYA,COLCAMAR,COLCAMAR,SIERRA,-6.306957938999972,-77.99467884199998,2985.867464731729,quechua,662.9609424323528,23665.97381119484,6.765470319956837
1050501,010505,AMAZONAS,LUYA,CONILA,SAN ISIDRO DE QUIUCMAL,SIERRA,-6.095765089999929,-78.22855756699994,1999.8932453896102,yunga,199.1654974631205,7109.687985181347,2.0324700530660165
1050502,010505,AMAZONAS,LUYA,CONILA,CONILA,SIERRA,-6.130218358999969,-78.16819614799994,2469.6886211747224,quechua,12.304798075898828,439.24914784248585,0.1255696087768397
1050503,010505,AMAZONAS,LUYA,CONILA,COHECHAN,SIERRA,-6.1487352719999535,-78.12638861899995,2502.0211649563917,quechua,133.46715276924664,4764.4287014902575,1.3620230136583351
1050504,010505,AMAZONAS,LUYA,CONILA,SAN ANTONIO,SIERRA,-6.186330935999933,-78.12243438799999,3205.5392913977166,quechua,150.93931206205508,5388.139146228593,1.5403251843523729
1050505,010505,AMAZONAS,LUYA,CONILA,NUEVO LUYA,SIERRA,-6.169877106999934,-78.19186204099998,2532.9352853899145,quechua,26.32538138500273,939.747346414396,0.2686486865550959
1050601,010506,AMAZONAS,LUYA,INGUILPATA,INGUILPATA,SIERRA,-6.2528933199999415,-77.94753016699997,2180.2941511956597,yunga,404.6527677670022,14445.046746594047,4.129453358401104
1050602,010506,AMAZONAS,LUYA,INGUILPATA,RETAMA,SIERRA,-6.247563531999958,-78.03763395299995,3234.5405655179666,quechua,2481.959529123304,88599.47163881543,25.328224416977843
1050701,010507,AMAZONAS,LUYA,LONGUITA,MEZA PATA,SIERRA,-6.377715027999955,-78.01416911699994,3288.829936583041,quechua,349.52049607213684,12476.968667521542,3.56683235925911
1050702,010507,AMAZONAS,LUYA,LONGUITA,LONGUITA,SIERRA,-6.418107214999964,-77.98062264999999,3122.0003205238772,quechua,1000.4051981772462,35711.85224544611,10.209065486371864
1050703,010507,AMAZONAS,LUYA,LONGUITA,CHOCTAMAL,SIERRA,-6.413278741999932,-78.01805709099995,3312.1481533617384,quechua,434.1355595187667,15497.505395090318,4.4303231982052536
1050801,010508,AMAZONAS,LUYA,LONYA CHICO,SAN PABLO,SIERRA,-6.198646209999936,-78.07318088199997,2799.6279642908326,quechua,542.9565692699276,19382.13117323944,5.540834036080648
1050802,010508,AMAZONAS,LUYA,LONYA CHICO,CAMELIN,SIERRA,-6.197934303999944,-78.01557553999999,2544.400172082829,quechua,924.6838653966292,33008.798469819354,9.43633455046592
1050803,010508,AMAZONAS,LUYA,LONYA CHICO,LONYA CHICO,SIERRA,-6.217807559999926,-77.96613603399999,2320.754027260521,quechua,1160.3059074833022,41419.88986368746,11.840841106487757
1050901,010509,AMAZONAS,LUYA,LUYA,CHOCTA,SIERRA,-6.17818609699998,-78.03906627899994,2909.7350379830714,quechua,1065.6421258095554,38040.64014538576,10.874803796749925
1050902,010509,AMAZONAS,LUYA,LUYA,COROBAMBA,SIERRA,-6.156646639999963,-77.98044685499997,2710.8248103789265,quechua,1040.773735598135,37152.90357781247,10.621023603812482
1050903,010509,AMAZONAS,LUYA,LUYA,LUYA,SIERRA,-6.185969436999926,-77.93128885499993,2174.9002042756574,yunga,872.4389433628766,31143.7912311088,8.903178753849922
1050904,010509,AMAZONAS,LUYA,LUYA,EL MOLINO,SIERRA,-6.182072716999926,-77.95775700499996,2560.527833327432,quechua,237.4328527407334,8475.732603889915,2.422985752835692
1050905,010509,AMAZONAS,LUYA,LUYA,SHIPATA,SIERRA,-6.178356299999962,-77.98813494699993,2633.9665145160743,quechua,888.4963789997412,31716.99973697151,9.067043768004824
1051001,010510,AMAZONAS,LUYA,LUYA VIEJO,LUYA VIEJO,SIERRA,-6.116753250999977,-78.10083673399998,2699.8210423985824,quechua,1126.3439089967153,40207.53523565985,11.49426127340676
1051002,010510,AMAZONAS,LUYA,LUYA VIEJO,QUIRILITA,SIERRA,-6.158290590999968,-78.07459857699996,2668.5810273150987,quechua,385.2105309072419,13751.009679092012,3.9310466831214335
1051101,010511,AMAZONAS,LUYA,MARIA,MARIA,SIERRA,-6.453400942999963,-77.97712091499994,3531.968700515422,suni,439.7079859155836,15696.426460768842,4.487189422118069
1051102,010511,AMAZONAS,LUYA,MARIA,QUIZANGO,SIERRA,-6.494743200999949,-77.96581049399998,3524.881601716829,suni,737.2676593850906,26318.52949712621,7.523765199701547
1051103,010511,AMAZONAS,LUYA,MARIA,MANGALPA,SIERRA,-6.533065182999962,-77.94994065499998,3438.7881724979607,quechua,393.32177203010576,14040.559798418342,4.013821334782529
1051201,010512,AMAZONAS,LUYA,OCALLI,QUISPE,SELVA ALTA,-6.187979129999974,-78.26082010199997,1962.8401963310462,ceja de selva,1177.9201322378317,42048.67167429574,12.020593045340435
1051202,010512,AMAZONAS,LUYA,OCALLI,OCALLI,SELVA ALTA,-6.2284590069999695,-78.24110331799994,1681.6889352406351,ceja de selva,2118.040459448347,75608.51150664937,21.614455615275844
1051203,010512,AMAZONAS,LUYA,OCALLI,TACTAMAL,SELVA ALTA,-6.234897668999963,-78.16929083699995,2122.9456355898565,ceja de selva,1047.3903123224752,37389.09808257995,10.68854530921492
1051301,010513,AMAZONAS,LUYA,OCUMAL,CHUQUIMAL,SELVA ALTA,-6.310475796999981,-78.10072124999994,2029.2390797931062,ceja de selva,1939.883384812202,69248.76933669747,19.79637505638355
1051302,010513,AMAZONAS,LUYA,OCUMAL,SAN JUAN,SELVA ALTA,-6.363800237999953,-78.12266694099998,2538.956573859077,ceja de selva,3049.277163474657,108851.22919775805,31.11766142832009
1051303,010513,AMAZONAS,LUYA,OCUMAL,LA CALDERA,SELVA ALTA,-6.382825626999932,-78.20749488899997,2325.795262755274,ceja de selva,3034.549351224805,108325.48477347508,30.96736512837715
1051304,010513,AMAZONAS,LUYA,OCUMAL,COLLONCE,SELVA ALTA,-6.306494759999964,-78.19764896899994,2250.066774237451,ceja de selva,3512.5017161113724,125387.13565882616,35.844835778653355
1051401,010514,AMAZONAS,LUYA,PISUQUIA,PIRCAPAMPA,SIERRA,-6.418931270999963,-78.07285089499999,3105.628345747926,quechua,2016.4509221001767,71982.03040272142,20.577741450448062
1051402,010514,AMAZONAS,LUYA,PISUQUIA,PUEBLO NUEVO,SIERRA,-6.485270453999931,-78.03122251999997,2955.368388542419,quechua,448.0788798141766,15995.245505905285,4.572613812301081
1051403,010514,AMAZONAS,LUYA,PISUQUIA,YOMBLON,SIERRA,-6.523228308999933,-78.06148443499995,2784.4422162613364,quechua,1300.807172332049,46435.41799140892,13.274646744815511
1051404,010514,AMAZONAS,LUYA,PISUQUIA,DANJAMAL,SIERRA,-6.503464219999955,-78.11381050599994,1622.9029159343818,yunga,1202.6476963824966,42931.38111916172,12.27293611805868
1051405,010514,AMAZONAS,LUYA,PISUQUIA,SAN MIGUEL DE PORO PORO,SIERRA,-6.451799110999957,-78.15336903799994,2424.436524955522,quechua,355.9512424454662,12706.52951419718,3.6324576788507983
1051501,010515,AMAZONAS,LUYA,PROVIDENCIA,LA PLAYA JUMETH,SIERRA,-6.287197206999963,-78.31325861599998,1987.7763217276167,yunga,265.8365866073918,9489.671704679517,2.7128438819523075
1051502,010515,AMAZONAS,LUYA,PROVIDENCIA,PROVIDENCIA,SIERRA,-6.289354508999963,-78.25091316299995,1576.9764030840627,yunga,1420.9869674599474,50725.52273528199,14.501073197651763
1051503,010515,AMAZONAS,LUYA,PROVIDENCIA,LAS PALMAS,SIERRA,-6.334565221999981,-78.29218421999997,1448.2812923532613,yunga,1351.251827530216,48236.16040687388,13.78943094355204
1051601,010516,AMAZONAS,LUYA,SAN CRISTOBAL,SANTA ROSA - OLTO,SIERRA,-6.089251164999951,-77.95586685999996,2471.6244599244014,quechua,993.9823531878492,35482.5734575363,10.143520799853798
1051701,010517,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,SAN FRANCISCO DEL YESO,SIERRA,-6.614399889999959,-77.88622239799997,2813.358907380177,quechua,886.3586951797919,31640.69000880876,9.045228853261497
1051702,010517,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,SAN CRISTOBAL,SIERRA,-6.638896959999954,-77.82976687099995,2567.3861615805044,quechua,3519.352446212088,125631.6888274582,35.91474700298035
1051703,010517,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,CHALLUAPUNTA,SIERRA,-6.68392917999995,-77.88147092799994,2830.75417105651,quechua,1155.9397061874597,41264.02788312687,11.79628432585811
1051801,010518,AMAZONAS,LUYA,SAN JERONIMO,DUNIA CHICO,SIERRA,-5.967986960999951,-78.09708433099996,2340.1698211999983,quechua,2208.257942941282,78829.03999483188,22.535118761242288
1051802,010518,AMAZONAS,LUYA,SAN JERONIMO,CHONIA,SIERRA,-6.017848916999981,-78.00367215599994,2508.891181487489,quechua,2151.090672146767,76788.31776387099,21.951730737787656
1051803,010518,AMAZONAS,LUYA,SAN JERONIMO,PACLAS,SIERRA,-6.071815536999964,-77.98852913299999,2713.5290931769937,quechua,611.807465706456,21839.928318823822,6.243452646816205
1051901,010519,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,LOPECANCHA,SIERRA,-6.45785561699995,-77.89058528099997,2924.7534694105902,quechua,595.5523119367814,21259.661792113136,6.077569932863882
1051902,010519,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,EL TRIUNFO,SIERRA,-6.502395763999971,-77.87731449599994,2668.486335136788,quechua,1890.894683435764,67500.00066932228,19.296448765161134
1051903,010519,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,EL MANGO,SIERRA,-6.4824269279999385,-77.91980528899995,2824.4640713279305,quechua,1343.646665872139,47964.67600242375,13.71182079763995
1052001,010520,AMAZONAS,LUYA,SANTA CATALINA,EL INGENIO,SIERRA,-6.018508491999967,-78.11256623599996,1676.4439690716956,yunga,1348.487088858066,48137.46645852477,13.76121697764292
1052002,010520,AMAZONAS,LUYA,SANTA CATALINA,SALAZAR,SIERRA,-6.054665179999972,-78.05437123099995,2354.4255453103606,quechua,76.46546822523877,2729.617467116326,0.7803247863764496
1052003,010520,AMAZONAS,LUYA,SANTA CATALINA,SANTA CATALINA,SIERRA,-6.12137652399997,-78.05644462899994,2680.4237638491695,quechua,574.6355212948512,20512.98700652171,5.8641155387670985
1052004,010520,AMAZONAS,LUYA,SANTA CATALINA,SAN JUAN DE PROVIDENCIA,SIERRA,-6.067660234999948,-78.11510921799999,2160.9475766885207,yunga,1793.2307840374897,64013.65458537546,18.299795462651247
1052101,010521,AMAZONAS,LUYA,SANTO TOMAS,SAN MIGUEL DE LUVIN,SIERRA,-6.540754094999954,-77.86901829499999,2789.705823547243,quechua,1482.9957216773212,52939.07327717221,15.133868222794511
1052102,010521,AMAZONAS,LUYA,SANTO TOMAS,SAN FRANCISCO DE TINTIN,SIERRA,-6.57665082099993,-77.86698073999997,2754.852583787168,quechua,797.0027400924264,28450.91583415944,8.133357544769362
1052103,010521,AMAZONAS,LUYA,SANTO TOMAS,PIRCAPAMPA,SIERRA,-6.598637409999981,-77.91847067699996,3368.7122730518813,quechua,302.12219716411914,10784.97321370672,3.083136014641709
1052104,010521,AMAZONAS,LUYA,SANTO TOMAS,MARAYPATA,SIERRA,-6.565813218999949,-77.92516228399995,3433.1557072892815,quechua,56.59585890907663,2020.32431933342,0.5775568048956259
1052105,010521,AMAZONAS,LUYA,SANTO TOMAS,LAUMAN,SIERRA,-6.5546294709999415,-77.89325325899995,3087.037781926705,quechua,460.0073139896696,16421.059445667783,4.694342653643935
1052106,010521,AMAZONAS,LUYA,SANTO TOMAS,SANTO TOMAS,SIERRA,-6.579873668999937,-77.88624790399996,2760.7616789099266,quechua,662.9616700767141,23665.99978619773,6.765477745516948
1052201,010522,AMAZONAS,LUYA,TINGO,SAN MIGUEL DE VELAPATA,SELVA ALTA,-6.351520217999962,-77.96057335999996,2832.8482804613077,ceja de selva,1214.5717872418486,43357.04001388389,12.394620636162314
1052202,010522,AMAZONAS,LUYA,TINGO,TINGO,SELVA ALTA,-6.387002472999939,-77.94921202999996,2968.9506663037423,ceja de selva,627.0063747657621,22382.48966857177,6.398556456942923
1052203,010522,AMAZONAS,LUYA,TINGO,KUELAP,SELVA ALTA,-6.419399839999926,-77.92041528899995,2899.4962009493256,ceja de selva,1697.4649582112131,60595.06476966642,17.322511868965123
1052301,010523,AMAZONAS,LUYA,TRITA,TRITA,SIERRA,-6.148783058999925,-78.01317429099998,2879.6265122662694,quechua,973.1191547542676,34737.81177378556,9.930613310516794
1052302,010523,AMAZONAS,LUYA,TRITA,SAN MIGUEL DE CRUZ PATA,SIERRA,-6.158936425999968,-78.02908947499998,2867.8099356333832,quechua,252.84364093896704,9025.857485411849,2.5802517748426057
1060101,010601,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,CARAPUNGO,SELVA ALTA,-6.368453660999933,-77.47241080199996,2133.335174980525,ceja de selva,445.4622288183349,15901.837900755232,4.545911070831724
1060102,010601,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,HUAMANPATA,SELVA ALTA,-6.335460250999972,-77.40999888099998,2496.767407136182,ceja de selva,63.54275301783251,2268.310291846025,0.6484493762381173
1060103,010601,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,MITO,SELVA ALTA,-6.393117090999965,-77.43541954399996,1939.977920315542,ceja de selva,221.99087025222,7924.494167692932,2.265401395265501
1060104,010601,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,NUEVA ESPERANZA,SELVA ALTA,-6.3869623609999735,-77.45785412799995,1851.1250629579235,ceja de selva,105.67361524219776,3772.272016026518,1.0783918957587422
1060105,010601,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,SHIPARA,SELVA ALTA,-6.424274664999928,-77.45278958499995,1710.0912278874675,ceja de selva,92.96679638622264,3318.671776522532,0.9487196928748756
1060106,010601,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,NARANJO,SELVA ALTA,-6.410264523999956,-77.48274756399996,1807.769527091923,ceja de selva,84.27953451224539,3008.559221103755,0.8600667895010349
1060201,010602,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,CHIRIMOTO,SELVA ALTA,-6.559830390999935,-77.46064583699996,2352.603656658712,ceja de selva,1282.7775786336624,45791.80859456116,13.090655994772552
1060202,010602,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,ACHAMAL,SELVA ALTA,-6.537506135999934,-77.41533398599995,1636.6417580583293,ceja de selva,73.09213476969056,2609.198274814395,0.7459001530200773
1060203,010602,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,ZARUMILLA,SELVA ALTA,-6.561684902999957,-77.39355849099996,1590.256348195755,ceja de selva,250.71597921693152,8949.905519964183,2.558539134911621
1060204,010602,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,SAN ANTONIO,SELVA ALTA,-6.534034879999979,-77.37438893399997,2084.3296330440335,ceja de selva,389.7810134992569,13914.163968287849,3.9776881401742568
1060205,010602,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,LUZ DEL ORIENTE,SELVA ALTA,-6.555864830999951,-77.36049158599997,2232.2599451828,ceja de selva,33.783233493899715,1205.9731847712758,0.3447555487606601
1060206,010602,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,PUMAMARCA,SELVA ALTA,-6.502244463999944,-77.35628777799997,1825.3758985546422,ceja de selva,852.6851014373757,30438.6306767567,8.70159217054116
1060301,010603,AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,TINAS,SELVA ALTA,-6.404587771999957,-77.70435453999994,2456.6470628397224,ceja de selva,691.5920138749306,24688.0282695774,7.057648413228279
1060302,010603,AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,COCHAMAL,SELVA ALTA,-6.3595663839999474,-77.63136300399998,2187.5092015582068,ceja de selva,1418.5008546778952,50636.77500336304,14.475702589577436
1060303,010603,AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,SAN MARCOS,SELVA ALTA,-6.401619663999952,-77.59084602599995,1684.8938398207617,ceja de selva,1229.2130970111712,43879.696525579886,12.544034184306222
1060401,010604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,ESCOBAR,SELVA ALTA,-6.409687152999936,-77.50634415799993,1563.4136206849548,ceja de selva,52.53530032775905,1875.372985259784,0.5361190869155003
1060402,010604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,NUEVO HORIZONTE,SELVA ALTA,-6.441535632999944,-77.48869193299998,1747.5317413560738,ceja de selva,1110.609462778057,39645.856608291215,11.33369234380628
1060403,010604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,HUAYRURO,SELVA ALTA,-6.460683383999935,-77.51568621799998,1812.3084455847334,ceja de selva,1042.0608554685216,37198.850394879366,10.63415857259266
1060404,010604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,SAN JUAN DE RUME RUME,SELVA ALTA,-6.441468701999952,-77.54621688899994,1728.7754591467358,ceja de selva,761.2350932256336,27174.10427580137,7.768351195520251
1060405,010604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,SAN MARTIN,SELVA ALTA,-6.428710785999954,-77.58018848699999,1700.3304831912185,ceja de selva,1105.5194010578489,39464.15470150037,11.281748617878064
1060406,010604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,CHONTAPAMPA,SELVA ALTA,-6.4137964719999445,-77.54454798699999,1569.8012225176135,ceja de selva,1036.4463083335854,36998.42572888077,10.576862509476117
1060407,010604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,SANTIAGO,SELVA ALTA,-6.415283332999934,-77.51018377699995,1560.1291666997276,ceja de selva,148.2629142866928,5292.598737124436,1.5130127311523718
1060408,010604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,BUENOS AIRES,SELVA ALTA,-6.432065116999979,-77.51323900799997,1575.1060978703342,ceja de selva,889.4372838333571,31750.587581633197,9.07664563640808
1060409,010604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,MIRAFLORES,SELVA ALTA,-6.42229623399993,-77.53206059299998,1623.8641796667155,ceja de selva,142.2789239523106,5078.985913991372,1.451946525873918
